iso3,ilostat_year,sex,isco_major,employment_value,employment_share
SWE,2024,SEX_F,7,36.717,0.01458752894800305
SWE,2024,SEX_F,8,40.269,0.015998725473408363
SWE,2024,SEX_F,9,110.204,0.043783643548920885
SWE,2024,SEX_M,0,16.881,0.00607726890465877
SWE,2024,SEX_M,1,185.519,0.06678803684162019
SWE,2024,SEX_M,2,787.945,0.2836652832818764
SWE,2024,SEX_M,3,539.667,0.19428360156213997
SWE,2024,SEX_M,4,125.203,0.04507388772406801
SWE,2024,SEX_M,5,301.785,0.10864454691028062
SWE,2024,SEX_M,6,62.807,0.022610925187779362
SWE,2024,SEX_M,7,399.387,0.14378189657158655
SWE,2024,SEX_M,8,241.056,0.08678171512833509
SWE,2024,SEX_M,9,117.478,0.042292837887654935
SWZ,2023,SEX_F,1,2.285,0.021086922416736646
SWZ,2023,SEX_F,2,13.486,0.12445437011470915
SWZ,2023,SEX_F,3,4.277,0.03946991998966417
SWZ,2023,SEX_F,4,5.324,0.049132067810374574
SWZ,2023,SEX_F,5,35.084,0.3237696219119425
SWZ,2023,SEX_F,6,6.872,0.06341765026162548
SWZ,2023,SEX_F,7,6.723,0.0620426168086304
SWZ,2023,SEX_F,8,7.838,0.07233229667500299
SWZ,2023,SEX_F,9,26.472,0.244294534011314
SWZ,2023,SEX_M,0,0.76,0.006852526418292639
SWZ,2023,SEX_M,1,6.392,0.05763335377069283
SWZ,2023,SEX_M,2,11.267,0.10158870415118837
SWZ,2023,SEX_M,3,7.079,0.06382767699354419
SWZ,2023,SEX_M,4,2.084,0.018790348757528764
SWZ,2023,SEX_M,5,20.412,0.18404443322393335
SWZ,2023,SEX_M,6,10.54,0.09503372164316369
SWZ,2023,SEX_M,7,16.647,0.15009737800699677
SWZ,2023,SEX_M,8,15.319,0.13812348973924335
SWZ,2023,SEX_M,9,20.408,0.18400836729541603
SYC,2024,SEX_F,1,1.56,0.112610986789865
SYC,2024,SEX_F,2,2.166,0.15635602396592793
SYC,2024,SEX_F,3,2.054,0.14827113260665556
SYC,2024,SEX_F,4,1.409,0.10171082076084602
SYC,2024,SEX_F,5,4.705,0.33963762361943256
SYC,2024,SEX_F,6,0.112,0.008084891359272359
SYC,2024,SEX_F,7,0.241,0.01739695372843427
SYC,2024,SEX_F,8,0.162,0.011694217858947519
SYC,2024,SEX_F,9,1.444,0.10423734931061862
SYC,2024,SEX_M,0,0.138,0.01098114108379088
SYC,2024,SEX_M,1,1.617,0.1286703270470279
SYC,2024,SEX_M,2,1.132,0.09007718628153097
SYC,2024,SEX_M,3,1.336,0.10631017744887403
SYC,2024,SEX_M,4,0.265,0.021086973820323065
SYC,2024,SEX_M,5,2.386,0.189862337869022
SYC,2024,SEX_M,6,0.897,0.07137741704464072
SYC,2024,SEX_M,7,2.09,0.1663085859791517
SYC,2024,SEX_M,8,1.108,0.08816742261478475
SYC,2024,SEX_M,9,1.598,0.12715843081085382
TCD,2022,SEX_F,0,0.932,0.0005314162814088689
TCD,2022,SEX_F,1,0.372,0.0002121103612490335
TCD,2022,SEX_F,2,13.046,0.007438687561437879
TCD,2022,SEX_F,3,15.547,0.00886473060843743
TCD,2022,SEX_F,4,6.928,0.003950270383691678
TCD,2022,SEX_F,5,383.85,0.2188671025952729
TCD,2022,SEX_F,6,1195.976,0.6819325306590702
TCD,2022,SEX_F,7,115.724,0.06598456840103
TCD,2022,SEX_F,9,21.429,0.012218583148401987
TCD,2022,SEX_M,0,39.907,0.017568853201659015
TCD,2022,SEX_M,1,8.564,0.003770257318741269
TCD,2022,SEX_M,2,55.834,0.024580633714922938
TCD,2022,SEX_M,3,24.59,0.01082562207704902
TCD,2022,SEX_M,4,30.199,0.01329495571796679
TCD,2022,SEX_M,5,287.791,0.1266985198526236
TCD,2022,SEX_M,6,1536.199,0.6763037742635473
TCD,2022,SEX_M,7,146.2,0.06436380429705435
TCD,2022,SEX_M,8,24.744,0.01089341979156165
TCD,2022,SEX_M,9,117.435,0.051700159764874
TGO,2022,SEX_F,1,6.667,0.0037503241524363042
TGO,2022,SEX_F,2,35.359,0.019890162247786905
TGO,2022,SEX_F,3,16.045,0.009025641371807487
TGO,2022,SEX_F,4,16.231,0.009130270184219838
TGO,2022,SEX_F,5,831.298,0.46762216398260015
TGO,2022,SEX_F,6,645.654,0.3631936088671231
TGO,2022,SEX_F,7,166.93,0.09390154653760197
TGO,2022,SEX_F,9,59.529,0.033486282656424296
TGO,2022,SEX_M,0,11.412,0.007200349796173064
TGO,2022,SEX_M,1,20.366,0.012849835607155679
TGO,2022,SEX_M,2,106.846,0.06741400055397014
TGO,2022,SEX_M,3,40.991,0.025863086093141432
TGO,2022,SEX_M,4,26.595,0.016779994990292903
TGO,2022,SEX_M,5,205.957,0.12994763783477178
TGO,2022,SEX_M,6,694.137,0.4379626013377306
TGO,2022,SEX_M,7,275.229,0.17365449299429686
TGO,2022,SEX_M,8,115.507,0.07287861933986699
TGO,2022,SEX_M,9,87.883,0.05544938145260053
THA,2024,SEX_F,0,7.523,0.0004098013277933438
THA,2024,SEX_F,1,495.956,0.027016273737481805
THA,2024,SEX_F,2,1379.034,0.07512029300440863
THA,2024,SEX_F,3,1057.639,0.05761290263538805
THA,2024,SEX_F,4,1323.06,0.07207121424302292
THA,2024,SEX_F,5,5273.382,0.2872576027597393
THA,2024,SEX_F,6,4234.954,0.23069118335022362
THA,2024,SEX_F,7,1127.263,0.06140553956829829
THA,2024,SEX_F,8,1149.842,0.06263548828293952
THA,2024,SEX_F,9,2309.023,0.12577970109070452
THA,2024,SEX_M,0,58.564,0.0027384060086699043
THA,2024,SEX_M,1,810.091,0.03787921012856724
THA,2024,SEX_M,2,819.843,0.03833520588357968
THA,2024,SEX_M,3,816.305,0.03816977182069678
THA,2024,SEX_M,4,491.392,0.022977098651258823
THA,2024,SEX_M,5,3377.234,0.15791677273212718
THA,2024,SEX_M,6,6197.865,0.2898072323769704
THA,2024,SEX_M,7,3183.886,0.1488759742046306
THA,2024,SEX_M,8,3096.518,0.14479071609102034
THA,2024,SEX_M,9,2534.466,0.11850961210247896
TJK,2016,SEX_F,1,20.491,0.03249728409550468
TJK,2016,SEX_F,2,122.224,0.19383866337850592
TJK,2016,SEX_F,3,37.146,0.058910942121498076
TJK,2016,SEX_F,4,12.044,0.019100936491447878
TJK,2016,SEX_F,5,70.595,0.11195870239237486
TJK,2016,SEX_F,6,10.802,0.017131211888128526
TJK,2016,SEX_F,7,50.893,0.08071271677675662
TJK,2016,SEX_F,8,12.816,0.020325274167585186
TJK,2016,SEX_F,9,293.534,0.4655242686881983
TJK,2016,SEX_M,0,6.963,0.004264500711056345
TJK,2016,SEX_M,1,66.664,0.04082847557114177
TJK,2016,SEX_M,2,187.795,0.11501535416240502
TJK,2016,SEX_M,3,93.973,0.05755391717939076
TJK,2016,SEX_M,4,15.392,0.009426855514085775
TJK,2016,SEX_M,5,224.983,0.13779120543955042
TJK,2016,SEX_M,6,52.983,0.032449524798779016
TJK,2016,SEX_M,7,374.212,0.2291867499764206
TJK,2016,SEX_M,8,165.431,0.10131848587257823
TJK,2016,SEX_M,9,444.386,0.2721649307745921
TLS,2022,SEX_F,0,0.739,0.004674877750997919
TLS,2022,SEX_F,1,0.499,0.0031566495233395966
TLS,2022,SEX_F,2,8.163,0.05163873759322871
TLS,2022,SEX_F,3,2.857,0.01807324186008262
TLS,2022,SEX_F,4,0.961,0.006079238861581868
TLS,2022,SEX_F,5,33.686,0.21309598365374277
TLS,2022,SEX_F,6,91.77,0.5805325185508512
TLS,2022,SEX_F,7,1.699,0.010747790661631212
TLS,2022,SEX_F,8,7.438,0.04705242315551086
TLS,2022,SEX_F,9,10.267,0.06494853838903333
TLS,2022,SEX_M,0,2.085,0.010473439658420193
TLS,2022,SEX_M,1,1.694,0.008509355770438275
TLS,2022,SEX_M,2,12.008,0.06031897526058017
TLS,2022,SEX_M,3,5.869,0.029481351249529067
TLS,2022,SEX_M,4,1.761,0.008845912344593745
TLS,2022,SEX_M,5,26.427,0.13274896395830715
TLS,2022,SEX_M,6,107.513,0.540062790405626
TLS,2022,SEX_M,7,12.337,0.06197161873665703
TLS,2022,SEX_M,8,20.849,0.10472937335175185
TLS,2022,SEX_M,9,8.532,0.04285821926409644
TON,2023,SEX_F,1,0.705,0.047664120073017374
TON,2023,SEX_F,2,2.905,0.19640321817321343
TON,2023,SEX_F,3,1.161,0.07849367858833074
TON,2023,SEX_F,4,1.424,0.09627476167939963
TON,2023,SEX_F,5,2.487,0.1681427895341762
TON,2023,SEX_F,6,1.532,0.10357649922250017
TON,2023,SEX_F,7,3.603,0.2435940774795484
TON,2023,SEX_F,8,0.168,0.011358258400378608
TON,2023,SEX_F,9,0.806,0.05449259684943547
TON,2023,SEX_M,0,0.219,0.011985551663747809
TON,2023,SEX_M,1,1.183,0.06474387040280209
TON,2023,SEX_M,2,2.319,0.12691549912434325
TON,2023,SEX_M,3,1.624,0.08887915936952714
TON,2023,SEX_M,4,0.355,0.01942863397548161
TON,2023,SEX_M,5,1.762,0.09643169877408055
TON,2023,SEX_M,6,5.497,0.300842819614711
TON,2023,SEX_M,7,2.937,0.16073774080560418
TON,2023,SEX_M,8,0.93,0.05089754816112084
TON,2023,SEX_M,9,1.446,0.07913747810858142
TUN,2021,SEX_F,1,46.442,0.024770519870499066
TUN,2021,SEX_F,2,284.39,0.15168356543583889
TUN,2021,SEX_F,3,122.458,0.0653147651328878
TUN,2021,SEX_F,4,122.515,0.0653451669164591
TUN,2021,SEX_F,5,229.865,0.12260185930907946
TUN,2021,SEX_F,6,102.082,0.054446927553083106
TUN,2021,SEX_F,7,181.108,0.09659660033388626
TUN,2021,SEX_F,8,353.309,0.1884425219612884
TUN,2021,SEX_F,9,432.721,0.2307980734869779
TUN,2021,SEX_M,1,176.794,0.049580583943366285
TUN,2021,SEX_M,2,259.657,0.07281890609965642
TUN,2021,SEX_M,3,174.535,0.04894706391933795
TUN,2021,SEX_M,4,110.448,0.03097433360508229
TUN,2021,SEX_M,5,715.422,0.20063486614891338
TUN,2021,SEX_M,6,272.864,0.07652271263234439
TUN,2021,SEX_M,7,666.06,0.18679165436224388
TUN,2021,SEX_M,8,395.818,0.11100426244835998
TUN,2021,SEX_M,9,794.193,0.22272561684069536
TUV,2022,SEX_F,1,0.189,0.16449086161879894
TUV,2022,SEX_F,2,0.335,0.2915578764142733
TUV,2022,SEX_F,3,0.124,0.10791993037423847
TUV,2022,SEX_F,4,0.209,0.18189730200174065
TUV,2022,SEX_F,5,0.154,0.134029590948651
TUV,2022,SEX_F,6,0.014,0.012184508268059183
TUV,2022,SEX_F,7,0.071,0.061792863359442986
TUV,2022,SEX_F,9,0.053,0.04612706701479547
TUV,2022,SEX_M,1,0.337,0.1878483835005574
TUV,2022,SEX_M,2,0.182,0.10144927536231883
TUV,2022,SEX_M,3,0.193,0.10758082497212933
TUV,2022,SEX_M,4,0.091,0.05072463768115942
TUV,2022,SEX_M,5,0.21,0.11705685618729096
TUV,2022,SEX_M,6,0.109,0.06075808249721293
TUV,2022,SEX_M,7,0.254,0.1415830546265329
TUV,2022,SEX_M,8,0.095,0.052954292084726864
TUV,2022,SEX_M,9,0.323,0.18004459308807136
TZA,2024,SEX_F,0,0.959,6.221690981649191e-05
TZA,2024,SEX_F,1,41.379,0.002684539636388549
TZA,2024,SEX_F,2,190.625,0.012367151651479428
TZA,2024,SEX_F,3,254.916,0.01653814992990704
TZA,2024,SEX_F,4,81.066,0.005259307623757804
TZA,2024,SEX_F,5,1110.592,0.07205172294777622
TZA,2024,SEX_F,6,8256.228,0.53563815735182
TZA,2024,SEX_F,7,629.407,0.04083395052853882
TZA,2024,SEX_F,8,58.072,0.003767529079106693
TZA,2024,SEX_F,9,4790.572,0.3107972743414091
TZA,2024,SEX_M,0,7.637,0.0004888906528869962
TZA,2024,SEX_M,1,98.092,0.006279463391775728
TZA,2024,SEX_M,2,312.601,0.02001148448122665
TZA,2024,SEX_M,3,314.344,0.02012306447441534
TZA,2024,SEX_M,4,55.716,0.0035667188184171643
TZA,2024,SEX_M,5,675.577,0.04324777800254527
TZA,2024,SEX_M,6,7752.394,0.4962777221549342
TZA,2024,SEX_M,7,1631.7,0.10445500567182293
TZA,2024,SEX_M,8,803.115,0.05141225830736414
TZA,2024,SEX_M,9,3969.904,0.2541376140446115
UGA,2021,SEX_F,0,7.2,0.0008256936600832507
UGA,2021,SEX_F,1,34.494,0.00395576070984884
UGA,2021,SEX_F,2,186.069,0.021338332449726438
UGA,2021,SEX_F,3,122.905,0.014094705457296101
UGA,2021,SEX_F,4,23.038,0.002641990352916379
UGA,2021,SEX_F,5,1555.435,0.17837678030160986
UGA,2021,SEX_F,6,5797.346,0.6648377552095823
UGA,2021,SEX_F,7,366.257,0.04200223373070988
UGA,2021,SEX_F,8,20.483,0.0023489837832618367
UGA,2021,SEX_F,9,606.714,0.0695777643449652
UGA,2021,SEX_M,0,41.644,0.004502230736189971
UGA,2021,SEX_M,1,70.966,0.007672301085977751
UGA,2021,SEX_M,2,322.054,0.03481801502048134
UGA,2021,SEX_M,3,192.246,0.020784166989472126
UGA,2021,SEX_M,4,44.863,0.004850244393374572
UGA,2021,SEX_M,5,1166.995,0.12616657280712743
UGA,2021,SEX_M,6,5058.42,0.5468776774699374
UGA,2021,SEX_M,7,885.773,0.09576300129399672
UGA,2021,SEX_M,8,657.347,0.07106732945303691
UGA,2021,SEX_M,9,809.329,0.08749846075040565
URY,2024,SEX_F,0,0.665,0.0008521030929420236
URY,2024,SEX_F,1,17.835,0.022853020545294724
URY,2024,SEX_F,2,144.634,0.18532793796176938
URY,2024,SEX_F,3,62.011,0.07945829307733508
URY,2024,SEX_F,4,114.307,0.14646819284950963
URY,2024,SEX_F,5,233.703,0.2994572167365861
URY,2024,SEX_F,6,13.834,0.01772630704926309
URY,2024,SEX_F,7,31.026,0.03975541437837477
URY,2024,SEX_F,8,14.241,0.0182478197693043
URY,2024,SEX_F,9,148.166,0.18985369453962087
URY,2024,SEX_M,0,10.165,0.010620979909473515
URY,2024,SEX_M,1,31.593,0.03301019363305428
URY,2024,SEX_M,2,97.105,0.10146092022719388
URY,2024,SEX_M,3,78.788,0.08232225923340869
URY,2024,SEX_M,4,71.44,0.07464464384975779
URY,2024,SEX_M,5,146.204,0.15276239514851608
URY,2024,SEX_M,6,60.548,0.063264052293045
URY,2024,SEX_M,7,198.556,0.20746279261243714
URY,2024,SEX_M,8,115.254,0.12042404510442309
URY,2024,SEX_M,9,147.415,0.15402771798869044
VNM,2024,SEX_F,0,49.775,0.0019501071883125365
VNM,2024,SEX_F,1,134.618,0.005274124148192005
VNM,2024,SEX_F,2,2214.711,0.0867689370393741
VNM,2024,SEX_F,3,882.601,0.03457893630360288
VNM,2024,SEX_F,4,690.889,0.02706795791513933
VNM,2024,SEX_F,5,6306.267,0.24706974601945023
VNM,2024,SEX_F,6,3605.483,0.14125722381996283
VNM,2024,SEX_F,7,1895.489,0.07426231490240767
VNM,2024,SEX_F,8,3450.826,0.1351980027768116
VNM,2024,SEX_F,9,6293.579,0.24657264988674688
VNM,2024,SEX_M,0,258.834,0.00917185063881096
VNM,2024,SEX_M,1,335.594,0.01189186136010387
VNM,2024,SEX_M,2,1645.133,0.05829571909787351
VNM,2024,SEX_M,3,698.171,0.024739872398329768
VNM,2024,SEX_M,4,602.12,0.021336280035238242
VNM,2024,SEX_M,5,4026.606,0.1426838391144133
VNM,2024,SEX_M,6,4560.204,0.16159202411780638
VNM,2024,SEX_M,7,5293.089,0.18756199620580474
VNM,2024,SEX_M,8,4185.044,0.14829813117616686
VNM,2024,SEX_M,9,6615.682,0.2344284258554524
VUT,2020,SEX_F,0,0.138,0.004430461024784898
VUT,2020,SEX_F,1,0.741,0.02378964941569282
VUT,2020,SEX_F,2,3.952,0.12687813021702837
VUT,2020,SEX_F,3,0.502,0.016116604597405933
VUT,2020,SEX_F,4,1.123,0.036053679208937976
VUT,2020,SEX_F,5,6.251,0.20068704250674202
VUT,2020,SEX_F,6,12.731,0.4087260819314242
VUT,2020,SEX_F,7,0.715,0.022954924874791317
VUT,2020,SEX_F,8,0.07,0.0022473353024271225
VUT,2020,SEX_F,9,4.925,0.15811609092076537
VUT,2020,SEX_M,0,0.528,0.01346904415703681
VUT,2020,SEX_M,1,1.293,0.03298385245274355
VUT,2020,SEX_M,2,3.05,0.07780413764954976
VUT,2020,SEX_M,3,1.194,0.03045840667329915
VUT,2020,SEX_M,4,0.784,0.019999489808933447
VUT,2020,SEX_M,5,5.89,0.15025126910027806
VUT,2020,SEX_M,6,15.4,0.39284712124690696
VUT,2020,SEX_M,7,3.441,0.08777837300068875
VUT,2020,SEX_M,8,2.106,0.05372311930818091
VUT,2020,SEX_M,9,5.515,0.14068518660238258
WSM,2022,SEX_F,1,0.983,0.05300334303893023
WSM,2022,SEX_F,2,3.402,0.18343578130055
WSM,2022,SEX_F,3,1.236,0.06664509867356842
WSM,2022,SEX_F,4,1.417,0.07640461555052303
WSM,2022,SEX_F,5,5.11,0.27553111183004425
WSM,2022,SEX_F,6,3.002,0.16186778820230777
WSM,2022,SEX_F,7,1.407,0.07586541572306697
WSM,2022,SEX_F,8,0.26,0.014019195513857436
WSM,2022,SEX_F,9,1.729,0.09322765016715195
WSM,2022,SEX_M,1,1.391,0.04094548451666078
WSM,2022,SEX_M,2,2.914,0.08577652184151655
WSM,2022,SEX_M,3,1.998,0.058813140233133165
WSM,2022,SEX_M,4,0.637,0.018750735900153068
WSM,2022,SEX_M,5,3.896,0.1146826798539974
WSM,2022,SEX_M,6,11.803,0.3474331802661015
WSM,2022,SEX_M,7,5.247,0.15445072412575062
WSM,2022,SEX_M,8,2.765,0.08139055692923584
WSM,2022,SEX_M,9,3.321,0.09775697633345108
ZMB,2024,SEX_F,1,11.562,0.003553566121317309
ZMB,2024,SEX_F,2,155.453,0.04777828353720288
ZMB,2024,SEX_F,3,55.336,0.017007449826086717
ZMB,2024,SEX_F,4,40.044,0.012307472907977022
ZMB,2024,SEX_F,5,711.497,0.21867770581377802
ZMB,2024,SEX_F,6,1937.465,0.595477424774091
ZMB,2024,SEX_F,7,54.792,0.0168402521120237
ZMB,2024,SEX_F,8,5.852,0.0017986048211337913
ZMB,2024,SEX_F,9,281.632,0.08655924008638959
ZMB,2024,SEX_M,0,22.451,0.005757830043608811
ZMB,2024,SEX_M,1,27.683,0.0070996396194923485
ZMB,2024,SEX_M,2,154.917,0.0397303352574828
ZMB,2024,SEX_M,3,101.567,0.02604808356149909
ZMB,2024,SEX_M,4,41.017,0.01051930492622612
ZMB,2024,SEX_M,5,505.478,0.12963593669695314
ZMB,2024,SEX_M,6,2074.512,0.5320336519276203
ZMB,2024,SEX_M,7,323.125,0.0828693079524786
ZMB,2024,SEX_M,8,243.33,0.06240491668573035
ZMB,2024,SEX_M,9,405.132,0.10390099332890851
ZWE,2024,SEX_F,1,41.222,0.017294582258767597
ZWE,2024,SEX_F,2,186.867,0.07839956098561748
ZWE,2024,SEX_F,3,31.368,0.013160362337902623
ZWE,2024,SEX_F,4,25.647,0.010760131754660436
ZWE,2024,SEX_F,5,452.717,0.18993623299312234
ZWE,2024,SEX_F,6,1229.837,0.5159748959627375
ZWE,2024,SEX_F,7,47.189,0.019798021498447043
ZWE,2024,SEX_F,8,13.542,0.005681510672656124
ZWE,2024,SEX_F,9,355.132,0.14899470153608882
ZWE,2024,SEX_M,0,6.458,0.0025359352390152343
ZWE,2024,SEX_M,1,66.532,0.026125866107488627
ZWE,2024,SEX_M,2,125.705,0.049361991207867766
ZWE,2024,SEX_M,3,65.758,0.025821930852766146
ZWE,2024,SEX_M,4,23.333,0.009162430618139122
ZWE,2024,SEX_M,5,354.191,0.13908414961939375
ZWE,2024,SEX_M,6,866.596,0.3402959638262072
ZWE,2024,SEX_M,7,315.962,0.12407233973207361
ZWE,2024,SEX_M,8,194.067,0.07620646392535917
ZWE,2024,SEX_M,9,527.993,0.2073329288716895
