iso3,ilostat_year,sector_code,isco_major,employment_value,sector_employment_share,country_name,income_level,isco_major_label,exposed_share,sub_only_share,both_share,aug_only_share,matched_weight,weight_norm,exposed_share_contribution,sub_only_share_contribution,both_share_contribution,aug_only_share_contribution
PRT,2025,PUB,1,53.012,0.0324747841375149,Portugal,High income,Managers,0.5950090563585901,0.1295487727249007,0.3866857554694165,0.07877452816427294,0.9862846536245603,0.03292638085584243,0.019591494802338353,0.004265572230147052,0.012732162456115163,0.0025937601160761366
PRT,2025,PUB,2,604.178,0.3701152593872232,Portugal,High income,Professionals,0.49493457037995864,0.0852525255333916,0.33054605430469397,0.07913599054187302,0.9862846536245603,0.3752621091964303,0.18573019079501238,0.03199204254598306,0.12404140952493725,0.029696738724092033
PRT,2025,PUB,3,166.696,0.10211681537363584,Portugal,High income,Technicians,0.587232736883713,0.19776364195415133,0.3450774661081514,0.044391628821410394,0.9862846536245603,0.10353685926102596,0.060800233232196084,0.020475826363954897,0.03572823704259112,0.0045961698256500715
PRT,2025,PUB,4,139.39,0.08538934884419001,Portugal,High income,Clerical support,0.8315399336690895,0.5588883563435999,0.25791474745650195,0.014736829868987587,0.9862846536245603,0.08657677936119887,0.07199204936729471,0.048386753914702936,0.022329428184540895,0.0012758672680508636
PRT,2025,PUB,5,418.851,0.2565852224172311,Portugal,High income,Service and sales,0.4593262492233993,0.20003872409818885,0.23786364597453005,0.02142387915068042,0.9862846536245603,0.26015331524655655,0.1194952465152334,0.05204073725183507,0.06188101607690724,0.005573493186491093
PRT,2025,PUB,6,11.552,0.007076675212340075,Portugal,High income,Skilled agriculture,0.5178068926534289,0.1384244068317172,0.3298580088234982,0.04952447699821358,0.9862846536245603,0.007175083974320751,0.0037153079372704437,0.00099320674311311,0.002366758912910835,0.00035534228124649894
PRT,2025,PUB,7,29.429,0.018028001629497584,Portugal,High income,Craft and trades,0.5040174155251662,0.2671924258471877,0.2221292802015463,0.014695709476432143,0.9862846536245603,0.01827870033589728,0.009212783302457934,0.0048839302840821995,0.004060234548632626,0.0002686184697431091
PRT,2025,PUB,8,22.014,0.013485623971992246,Portugal,High income,Plant and machine operators,0.6286268161189552,0.39762649148799584,0.2204220241206568,0.010578300510302573,0.9862846536245603,0.013673156043169755,0.008595312549715454,0.005436809065013477,0.003013864731153068,0.00014463875354890933
PRT,2025,PUB,9,164.894,0.1010129226509353,Portugal,High income,Elementary occupations,0.5824910281464647,0.37010209034895325,0.20246084816758705,0.009928089629924341,0.9862846536245603,0.102417615725558,0.059657342284289816,0.03790497366858484,0.020735557347098477,0.0010168112686064887
PRY,2025,AGR,1,3.906,0.009394526834289783,Paraguay,Upper middle income,Managers,0.5482454016751351,0.11822108893773699,0.32301941733594935,0.1070048954014488,0.9999999999999999,0.009394526834289785,0.005150506137813039,0.0011106311924045293,0.003034614584159227,0.0010052603612492822
PRY,2025,AGR,2,2.406,0.005786797635253768,Paraguay,Upper middle income,Professionals,0.47170078190663683,0.07743298494102624,0.2733900388131868,0.12087775815242377,0.9999999999999999,0.005786797635253769,0.0027296369692846796,0.0004480890141473713,0.0015820528301060855,0.0006994951250312229
PRY,2025,AGR,3,3.846,0.009250217666328341,Paraguay,Upper middle income,Technicians,0.5221772394575707,0.16528196107190474,0.28292270142941495,0.073972576956251,0.9999999999999999,0.009250217666328343,0.004830253125384986,0.0015288941162327266,0.0026170965709677134,0.0006842624381845459
PRY,2025,AGR,4,0.875,0.0021045086994376755,Paraguay,Upper middle income,Clerical support,0.7682913486433897,0.47088992256532475,0.26975059513067057,0.02765083094739429,0.9999999999999999,0.002104508699437676,0.001616875826922718,0.0009909919385162596,0.0005676924741309866,5.8191414275471796e-05
PRY,2025,AGR,5,4.087,0.009829859490973461,Paraguay,Upper middle income,Service and sales,0.3649709239681379,0.14746693077187356,0.18555264633866408,0.03195134685760028,0.9999999999999999,0.009829859490973463,0.0035876129008975545,0.001449579209052628,0.0018239564416873595,0.00031407725015756725
PRY,2025,AGR,6,314.955,0.7575148999215919,Paraguay,Upper middle income,Skilled agriculture,0.42244527380861946,0.11736886257577205,0.23455597840603612,0.07052043282681128,0.9999999999999999,0.757514899921592,0.3200085893114859,0.08890866218799705,0.17767964850825957,0.0534202786152293
PRY,2025,AGR,7,0.424,0.0010197847869275135,Paraguay,Upper middle income,Craft and trades,0.36601203939003035,0.1875884612518953,0.15089854414231096,0.02752503399582402,0.9999999999999999,0.0010197847869275137,0.0003732535096022669,0.0001912998589878242,0.00015388403968583862,2.8069610928603972e-05
PRY,2025,AGR,8,14.281,0.03434798712762222,Paraguay,Upper middle income,Plant and machine operators,0.48183926648870634,0.3013997093283717,0.16260756487153885,0.017831992288795766,0.9999999999999999,0.03434798712762223,0.016550208922937022,0.010352473336279993,0.005585242545061613,0.0006124930415954158
PRY,2025,AGR,9,70.994,0.17075141783757522,Paraguay,Upper middle income,Elementary occupations,0.3801069929991898,0.23509117049867032,0.13146889307286241,0.01354692942765708,0.9999999999999999,0.17075141783757525,0.06490380798458895,0.0401421506837431,0.02244849989372783,0.0023131574071180183
PRY,2025,CON,1,5.235,0.020551494547081963,Paraguay,Upper middle income,Managers,0.5482454016751351,0.11822108893773699,0.32301941733594935,0.1070048954014488,0.9999999999999999,0.020551494547081967,0.011267262382989302,0.002429620064653994,0.006638531793981357,0.002199110524353951
PRY,2025,CON,2,5.263,0.020661416580953648,Paraguay,Upper middle income,Professionals,0.47170078190663683,0.07743298494102624,0.2733900388131868,0.12087775815242377,0.9999999999999999,0.02066141658095365,0.009746006356534588,0.001599875158973254,0.00564862548100234,0.002497505716558994
PRY,2025,CON,3,16.031,0.06293429017846626,Paraguay,Upper middle income,Technicians,0.5221772394575707,0.16528196107190474,0.28292270142941495,0.073972576956251,0.9999999999999999,0.06293429017846627,0.03286285391261322,0.010401902899365219,0.017805539389834375,0.004655411623413627
PRY,2025,CON,4,1.552,0.006092821306030794,Paraguay,Upper middle income,Clerical support,0.7682913486433897,0.47088992256532475,0.26975059513067057,0.02765083094739429,0.9999999999999999,0.0060928213060307945,0.004681061898253578,0.0028690481530012015,0.0016435421733266363,0.00016847157192573958
PRY,2025,CON,5,0.645,0.002532132565972849,Paraguay,Upper middle income,Service and sales,0.3649709239681379,0.14746693077187356,0.18555264633866408,0.03195134685760028,0.9999999999999999,0.0025321325659728496,0.0009241547622129228,0.00037340581781152477,0.0004698438984965742,8.090504590482394e-05
PRY,2025,CON,7,150.181,0.589578606031579,Paraguay,Upper middle income,Craft and trades,0.36601203939003035,0.1875884612518953,0.15089854414231096,0.02752503399582402,0.9999999999999999,0.5895786060315791,0.21579286797434952,0.11059814349250131,0.0889665533076184,0.01622817117422975
PRY,2025,CON,8,4.312,0.016927993216240195,Paraguay,Upper middle income,Plant and machine operators,0.48183926648870634,0.3013997093283717,0.16260756487153885,0.017831992288795766,0.9999999999999999,0.016927993216240198,0.008156571834438974,0.005102092234887444,0.0027526197550547474,0.00030185984449678226
PRY,2025,CON,9,71.507,0.2807212455736752,Paraguay,Upper middle income,Elementary occupations,0.3801069929991898,0.23509117049867032,0.13146889307286241,0.01354692942765708,0.9999999999999999,0.2807212455736753,0.10670410852599684,0.06599508620576,0.03690611141760627,0.003802910902630572
PRY,2025,MAN,1,17.678,0.049734139822759885,Paraguay,Upper middle income,Managers,0.5482454016751351,0.11822108893773699,0.32301941733594935,0.1070048954014488,1.0,0.049734139822759885,0.027266513464096327,0.005879624167228343,0.016065092867252533,0.00532179642961545
PRY,2025,MAN,2,4.85,0.013644675763117176,Paraguay,Upper middle income,Professionals,0.47170078190663683,0.07743298494102624,0.2733900388131868,0.12087775815242377,1.0,0.013644675763117176,0.0064362042263249085,0.001056547972890638,0.003730318436471954,0.0016493378169623162
PRY,2025,MAN,3,22.002,0.06189900126600084,Paraguay,Upper middle income,Technicians,0.5221772394575707,0.16528196107190474,0.28292270142941495,0.073972576956251,1.0,0.06189900126600084,0.03232224960626099,0.010230788317636933,0.017512632653959734,0.004578828634664325
PRY,2025,MAN,4,12.361,0.034775636517091014,Paraguay,Upper middle income,Clerical support,0.7682913486433897,0.47088992256532475,0.26975059513067057,0.02765083094739429,1.0,0.034775636517091014,0.026717820679648164,0.016375496786692867,0.00938074864653318,0.0009615752464221151
PRY,2025,MAN,5,17.247,0.04852159234772823,Paraguay,Upper middle income,Service and sales,0.3649709239681379,0.14746693077187356,0.18555264633866408,0.03195134685760028,1.0,0.04852159234772823,0.017708970391555702,0.007155330299683509,0.009003309864686846,0.0015503302271853482
PRY,2025,MAN,6,1.622,0.004563229708819806,Paraguay,Upper middle income,Skilled agriculture,0.42244527380861946,0.11736886257577205,0.23455597840603612,0.07052043282681128,1.0,0.004563229708819806,0.0019277148237940099,0.0005355810805961521,0.001070332809043721,0.0003218009341541367
PRY,2025,MAN,7,175.987,0.49511042340694894,Paraguay,Upper middle income,Craft and trades,0.36601203939003035,0.1875884612518953,0.15089854414231096,0.02752503399582402,1.0,0.49511042340694894,0.1812163757944388,0.09287700247668391,0.07471144208179176,0.013627931235963096
PRY,2025,MAN,8,59.675,0.16788577859051906,Paraguay,Upper middle income,Plant and machine operators,0.48183926648870634,0.3013997093283717,0.16260756487153885,0.017831992288795766,1.0,0.16788577859051906,0.08089396040994107,0.05060072486754981,0.027299497633166636,0.0029937379092246095
PRY,2025,MAN,9,44.028,0.12386552257701505,Paraguay,Upper middle income,Elementary occupations,0.3801069929991898,0.23509117049867032,0.13146889307286241,0.01354692942765708,1.0,0.12386552257701505,0.04708215132302245,0.029119690687059944,0.01628446314309182,0.0016779974928706877
PRY,2025,MEL,1,1.84,0.13136288998357964,Paraguay,Upper middle income,Managers,0.5482454016751351,0.11822108893773699,0.32301941733594935,0.1070048954014488,1.0,0.13136288998357964,0.07201910038425421,0.015529863899866929,0.042432764182062314,0.014056472302324966
PRY,2025,MEL,2,1.262,0.09009780823873778,Paraguay,Upper middle income,Professionals,0.47170078190663683,0.07743298494102624,0.2733900388131868,0.12087775815242377,1.0,0.09009780823873778,0.04249920659428684,0.006976542228569652,0.024631843291371584,0.0108908210743456
PRY,2025,MEL,3,3.154,0.22517312772185336,Paraguay,Upper middle income,Technicians,0.5221772394575707,0.16528196107190474,0.28292270142941495,0.073972576956251,1.0,0.22517312772185336,0.11758028223382436,0.0372170561305624,0.06370658958437743,0.01665663651888453
PRY,2025,MEL,4,2.86,0.20418362247447705,Paraguay,Upper middle income,Clerical support,0.7682913486433897,0.47088992256532475,0.26975059513067057,0.02765083094739429,1.0,0.20418362247447705,0.1568725106818087,0.096148010176114,0.05507865367842635,0.005645846827268342
PRY,2025,MEL,5,0.635,0.045334475619333195,Paraguay,Upper middle income,Service and sales,0.3649709239681379,0.14746693077187356,0.18555264633866408,0.03195134685760028,1.0,0.045334475619333195,0.016545765454399057,0.0066853359777353984,0.008411931921542921,0.0014484975551207382
PRY,2025,MEL,7,2.874,0.20518312272435213,Paraguay,Upper middle income,Craft and trades,0.36601203939003035,0.1875884612518953,0.15089854414231096,0.02752503399582402,1.0,0.20518312272435213,0.075099493196755,0.038489986266720004,0.030961834501677856,0.005647672428357124
PRY,2025,MEL,9,1.382,0.09866495323766687,Paraguay,Upper middle income,Elementary occupations,0.3801069929991898,0.23509117049867032,0.13146889307286241,0.01354692942765708,1.0,0.09866495323766687,0.03750323868957523,0.023195259343839675,0.012971372187241797,0.0013366071584937592
PRY,2025,MKT,1,61.835,0.04684803311750989,Paraguay,Upper middle income,Managers,0.5482454016751351,0.11822108893773699,0.32301941733594935,0.1070048954014488,1.0,0.04684803311750989,0.02568421873419924,0.005538425489743184,0.015132824360953303,0.005012968883502755
PRY,2025,MKT,2,71.384,0.05408263921824736,Paraguay,Upper middle income,Professionals,0.47170078190663683,0.07743298494102624,0.2733900388131868,0.12087775815242377,1.0,0.05408263921824736,0.025510823206821822,0.004187780188157503,0.014785654834996224,0.006537388183668094
PRY,2025,MKT,3,117.873,0.08930408680618165,Paraguay,Upper middle income,Technicians,0.5221772394575707,0.16528196107190474,0.28292270142941495,0.073972576956251,1.0,0.08930408680618165,0.0466325615207312,0.014760354599061318,0.025266153487891886,0.006606053433777992
PRY,2025,MKT,4,106.189,0.08045194127460592,Paraguay,Upper middle income,Clerical support,0.7682913486433897,0.47088992256532475,0.26975059513067057,0.02765083094739429,1.0,0.08045194127460592,0.06181053046284577,0.03788400839702923,0.021701959038242707,0.0022245630275738214
PRY,2025,MKT,5,538.79,0.4082033114479364,Paraguay,Upper middle income,Service and sales,0.3649709239681379,0.14746693077187356,0.18555264633866408,0.03195134685760028,1.0,0.4082033114479364,0.14898233974600691,0.06019648947014238,0.0757432046833705,0.013042645592494052
PRY,2025,MKT,6,1.595,0.001208419387441227,Paraguay,Upper middle income,Skilled agriculture,0.42244527380861946,0.11736886257577205,0.23455597840603612,0.07052043282681128,1.0,0.001208419387441227,0.0005104910590032533,0.00014183080901848801,0.00028344199174609985,8.521825823866547e-05
PRY,2025,MKT,7,126.548,0.09587652454038394,Paraguay,Upper middle income,Craft and trades,0.36601203939003035,0.1875884612518953,0.15089854414231096,0.02752503399582402,1.0,0.09587652454038394,0.03509196227665422,0.0179853297087102,0.014467627970568485,0.002639004597375524
PRY,2025,MKT,8,105.206,0.07970719126968133,Paraguay,Upper middle income,Plant and machine operators,0.48183926648870634,0.3013997093283717,0.16260756487153885,0.017831992288795766,1.0,0.07970719126968133,0.03840605457525827,0.02402372428006288,0.012960992275112862,0.0014213380200825266
PRY,2025,MKT,9,190.486,0.14431785293801225,Paraguay,Upper middle income,Elementary occupations,0.3801069929991898,0.23509117049867032,0.13146889307286241,0.01354692942765708,1.0,0.14431785293801225,0.054856225116367126,0.03392785297105227,0.018973308376412614,0.001955063768902245
PRY,2025,PUB,1,39.439,0.04783639151149363,Paraguay,Upper middle income,Managers,0.5482454016751351,0.11822108893773699,0.32301941733594935,0.1070048954014488,0.9893020367369513,0.04835367737569209,0.026509681275306205,0.005716424393498336,0.015619176691946537,0.005174080189861333
PRY,2025,PUB,2,179.097,0.21723051321113557,Paraguay,Upper middle income,Professionals,0.47170078190663683,0.07743298494102624,0.2733900388131868,0.12087775815242377,0.9893020367369513,0.21957956735602646,0.10357585361255871,0.017002701332436254,0.06003086644204684,0.02654228583807561
PRY,2025,PUB,3,107.914,0.130891157320706,Paraguay,Upper middle income,Technicians,0.5221772394575707,0.16528196107190474,0.28292270142941495,0.073972576956251,0.9893020367369513,0.13230656812597777,0.06908747850612808,0.02186788904255517,0.037432531671056556,0.009787057792516355
PRY,2025,PUB,4,42.946,0.052090105475610576,Paraguay,Upper middle income,Clerical support,0.7682913486433897,0.47088992256532475,0.26975059513067057,0.02765083094739429,0.9893020367369513,0.05265338950217989,0.04045314363127548,0.024793950505483373,0.014203283153860028,0.0014559099719320813
PRY,2025,PUB,5,145.558,0.1765503556284386,Paraguay,Upper middle income,Service and sales,0.3649709239681379,0.14746693077187356,0.18555264633866408,0.03195134685760028,0.9893020367369513,0.17845950889857728,0.06513253185361388,0.02631687604432905,0.033113634140429386,0.0057020216688554465
PRY,2025,PUB,6,18.193,0.022066671841796285,Paraguay,Upper middle income,Skilled agriculture,0.42244527380861946,0.11736886257577205,0.23455597840603612,0.07052043282681128,0.9893020367369513,0.022305293047388788,0.009422765628785652,0.0026179468743912984,0.005231839834363632,0.0015729789200307216
PRY,2025,PUB,7,3.132,0.0037988685872866468,Paraguay,Upper middle income,Craft and trades,0.36601203939003035,0.1875884612518953,0.15089854414231096,0.02752503399582402,0.9893020367369513,0.0038399482121926937,0.0014054672762967488,0.0007203299764121937,0.0005794425948017472,0.00010569470508280756
PRY,2025,PUB,8,11.562,0.014023792658431738,Paraguay,Upper middle income,Plant and machine operators,0.48183926648870634,0.3013997093283717,0.16260756487153885,0.017831992288795766,0.9893020367369513,0.01417544100554659,0.006830284096266499,0.004272473798673223,0.002305033942892089,0.0002527763547011861
PRY,2025,PUB,9,267.795,0.32481418050205224,Paraguay,Upper middle income,Elementary occupations,0.3801069929991898,0.23509117049867032,0.13146889307286241,0.01354692942765708,0.9893020367369513,0.3283266064764184,0.12479923910937973,0.07718668622239752,0.04316473551982403,0.004447817367158179
RUS,2024,AGR,1,147.501,0.040224360416552474,Russian Federation,High income,Managers,0.5833474456434069,0.14654294939387755,0.3802987629234653,0.05650573332606404,1.0,0.040224360416552474,0.02346477790163565,0.00589459641292394,0.015297274505802512,0.0022729069829092
RUS,2024,AGR,2,330.634,0.0901657696013343,Russian Federation,High income,Professionals,0.48964308588080896,0.09676137782624726,0.3276496365550279,0.06523207149953385,1.0,0.0901657696013343,0.04414904566841536,0.008724564099389067,0.029542781639581562,0.0058816999294447345
RUS,2024,AGR,3,235.549,0.06423555007598944,Russian Federation,High income,Technicians,0.5799705665920276,0.20813900606187252,0.3340033279407238,0.03782823258943132,1.0,0.06423555007598944,0.03725472837292216,0.013369923546654082,0.021454887497483487,0.0024299173287845913
RUS,2024,AGR,4,56.077,0.015292516383475454,Russian Federation,High income,Clerical support,0.829302107058378,0.563633410809982,0.25491896005748843,0.010749736190907673,1.0,0.015292516383475454,0.01268211605904096,0.0086193731690858,0.0038983523731376665,0.0001643905168174946
RUS,2024,AGR,5,93.587,0.025521706417610025,Russian Federation,High income,Service and sales,0.44908682730913807,0.20693262405311214,0.22354503581472035,0.018609167441305575,1.0,0.025521706417610025,0.011461462162599753,0.005281273679309194,0.005705250775177411,0.000474937708113148
RUS,2024,AGR,6,1221.661,0.33315389299629095,Russian Federation,High income,Skilled agriculture,0.5218893738191567,0.1692158587717514,0.3027178694217023,0.049955645625703,1.0,0.33315389299629095,0.1738694766012486,0.05637492210651955,0.10085163667738299,0.016642917817346087
RUS,2024,AGR,7,212.527,0.057957319924940486,Russian Federation,High income,Craft and trades,0.5155209542000037,0.2799732050011475,0.22320823119479843,0.012339518004057692,1.0,0.057957319924940486,0.029878212870580203,0.016226496612662452,0.012936550865237014,0.0007151653926807347
RUS,2024,AGR,8,808.495,0.22048117826306662,Russian Federation,High income,Plant and machine operators,0.6410125096177343,0.41486816965190537,0.215752685441886,0.010391654523942799,1.0,0.22048117826306662,0.14133119340188338,0.09147062286869391,0.04756940629964781,0.002291164233541635
RUS,2024,AGR,9,560.926,0.1529677059207403,Russian Federation,High income,Elementary occupations,0.5806394552001636,0.3763536561155921,0.19496859316525508,0.009317205919316356,1.0,0.1529677059207403,0.08881908542903748,0.05756995539088531,0.029823898423083195,0.001425231615068965
RUS,2024,CON,1,269.525,0.054633959062183074,Russian Federation,High income,Managers,0.5833474456434069,0.14654294939387755,0.3802987629234653,0.05650573332606404,0.9999999999999999,0.05463395906218308,0.03187058046431096,0.008006221498036674,0.020777227044959472,0.003087131921314817
RUS,2024,CON,2,902.982,0.18303861097073815,Russian Federation,High income,Professionals,0.48964308588080896,0.09676137782624726,0.3276496365550279,0.06523207149953385,0.9999999999999999,0.18303861097073817,0.08962359031104913,0.017711068192931084,0.0599725343600995,0.011939987758018553
RUS,2024,CON,3,620.095,0.12569611295673655,Russian Federation,High income,Technicians,0.5799705665920276,0.20813900606187252,0.3340033279407238,0.03782823258943132,0.9999999999999999,0.12569611295673658,0.07290004584993402,0.026162264016656007,0.04198292003676315,0.004754861796514863
RUS,2024,CON,4,55.087,0.011166388657298876,Russian Federation,High income,Clerical support,0.829302107058378,0.563633410809982,0.25491896005748843,0.010749736190907673,0.9999999999999999,0.011166388657298878,0.009260309641730732,0.0062937497253432615,0.0028465241841163645,0.00012003573227110668
RUS,2024,CON,5,44.088,0.008936840690598377,Russian Federation,High income,Service and sales,0.44908682730913807,0.20693262405311214,0.22354503581472035,0.018609167441305575,0.9999999999999999,0.008936840690598379,0.004013417431908032,0.0018493238948501492,0.0019977863722502646,0.0001663071648076182
RUS,2024,CON,6,2.05,0.00041554444328902816,Russian Federation,High income,Skilled agriculture,0.5218893738191567,0.1692158587717514,0.3027178694217023,0.049955645625703,0.9999999999999999,0.0004155444432890282,0.000216868229302141,7.031670982898226e-05,0.00012579272852248204,2.0758790950676733e-05
RUS,2024,CON,7,2067.448,0.41908123326293395,Russian Federation,High income,Craft and trades,0.5155209542000037,0.2799732050011475,0.22320823119479843,0.012339518004057692,0.9999999999999999,0.419081233262934,0.21604515725902204,0.11733151603245713,0.09354238080355423,0.0051712604230106755
RUS,2024,CON,8,551.521,0.11179584727180882,Russian Federation,High income,Plant and machine operators,0.6410125096177343,0.41486816965190537,0.215752685441886,0.010391654523942799,0.9999999999999999,0.11179584727180883,0.07166253662454311,0.04638053853233929,0.0241202542701437,0.0011617438220601105
RUS,2024,CON,9,420.491,0.08523546268441304,Russian Federation,High income,Elementary occupations,0.5806394552001636,0.3763536561155921,0.19496859316525508,0.009317205919316356,0.9999999999999999,0.08523546268441305,0.04949107261681147,0.03207867801198297,0.016618238247369608,0.0007941563574588817
RUS,2024,MAN,1,449.883,0.043152762715678444,Russian Federation,High income,Managers,0.5833474456434069,0.14654294939387755,0.3802987629234653,0.05650573332606404,1.0,0.043152762715678444,0.02517305390264707,0.006323733122849672,0.01641094227750235,0.002438378502295045
RUS,2024,MAN,2,2065.254,0.19809909645309062,Russian Federation,High income,Professionals,0.48964308588080896,0.09676137782624726,0.3276496365550279,0.06523207149953385,1.0,0.19809909645309062,0.09699785289749131,0.019168341518935702,0.06490709695473455,0.01292241442382106
RUS,2024,MAN,3,1170.695,0.11229302629223858,Russian Federation,High income,Technicians,0.5799705665920276,0.20813900606187252,0.3340033279407238,0.03782823258943132,1.0,0.11229302629223858,0.06512665008304307,0.023372558880146256,0.037506244486142884,0.0042478467167539275
RUS,2024,MAN,4,250.23,0.02400205345466314,Russian Federation,High income,Clerical support,0.829302107058378,0.563633410809982,0.25491896005748843,0.010749736190907673,1.0,0.02400205345466314,0.019904953503679962,0.013528359255095296,0.006118578505906975,0.0002580157426776929
RUS,2024,MAN,5,248.359,0.02382258719556681,Russian Federation,High income,Service and sales,0.44908682730913807,0.20693262405311214,0.22354503581472035,0.018609167441305575,1.0,0.02382258719556681,0.010698410101952395,0.00492967048011271,0.005325421107832281,0.00044331851400740494
RUS,2024,MAN,6,63.794,0.006119118403415978,Russian Federation,High income,Skilled agriculture,0.5218893738191567,0.1692158587717514,0.3027178694217023,0.049955645625703,1.0,0.006119118403415978,0.003193502871884043,0.0010354518755600632,0.0018523664858212136,0.00030568451050276617
RUS,2024,MAN,7,3428.559,0.32886726767560404,Russian Federation,High income,Craft and trades,0.5155209542000037,0.2799732050011475,0.22320823119479843,0.012339518004057692,1.0,0.32886726767560404,0.1695379676372754,0.09207402295110913,0.07340588111573788,0.004058063570428376
RUS,2024,MAN,8,1929.544,0.18508179767064115,Russian Federation,High income,Plant and machine operators,0.6410125096177343,0.41486816965190537,0.215752685441886,0.010391654523942799,1.0,0.18508179767064115,0.11863974760941941,0.07678454663550317,0.039931894873852625,0.0019233061000635838
RUS,2024,MAN,9,819.04,0.07856229013910121,Russian Federation,High income,Elementary occupations,0.5806394552001636,0.3763536561155921,0.19496859316525508,0.009317205919316356,1.0,0.07856229013910121,0.04561636534564491,0.029567205126664668,0.015317179184261155,0.0007319810347190828
RUS,2024,MEL,1,156.434,0.039308412760195165,Russian Federation,High income,Managers,0.5833474456434069,0.14654294939387755,0.3802987629234653,0.05650573332606404,1.0,0.039308412760195165,0.02293046217595655,0.00576037074187093,0.01494894074518718,0.0022211506888984408
RUS,2024,MEL,2,829.566,0.2084516328919804,Russian Federation,High income,Professionals,0.48964308588080896,0.09676137782624726,0.3276496365550279,0.06523207149953385,1.0,0.2084516328919804,0.10206690078612282,0.020170067208759107,0.06829910175635948,0.013597731821004247
RUS,2024,MEL,3,633.508,0.1591865831653331,Russian Federation,High income,Technicians,0.5799705665920276,0.20813900606187252,0.3340033279407238,0.03782823258943132,1.0,0.1591865831653331,0.09232353283224716,0.03313293719841804,0.05316884854073405,0.0060217470930950725
RUS,2024,MEL,4,116.559,0.029288705031614536,Russian Federation,High income,Clerical support,0.829302107058378,0.563633410809982,0.25491896005748843,0.010749736190907673,1.0,0.029288705031614536,0.02428918479572925,0.016508092715176382,0.007466246228089706,0.0003148458524631664
RUS,2024,MEL,5,77.273,0.019417000007789616,Russian Federation,High income,Service and sales,0.44908682730913807,0.20693262405311214,0.22354503581472035,0.018609167441305575,1.0,0.019417000007789616,0.008719918929359747,0.004018010762851204,0.004340573962155755,0.00036133420435278864
RUS,2024,MEL,6,0.807,0.00020278129497089826,Russian Federation,High income,Skilled agriculture,0.5218893738191567,0.1692158587717514,0.3027178694217023,0.049955645625703,1.0,0.00020278129497089826,0.00010582940305459979,3.4313810971348386e-05,6.138552157216408e-05,1.0130070511087344e-05
RUS,2024,MEL,7,852.514,0.2142179589849075,Russian Federation,High income,Craft and trades,0.5155209542000037,0.2799732050011475,0.22320823119479843,0.012339518004057692,1.0,0.2142179589849075,0.11043384662267676,0.05997528854580891,0.047815211715181084,0.0026433463616867586
RUS,2024,MEL,8,1134.488,0.28507180392682085,Russian Federation,High income,Plant and machine operators,0.6410125096177343,0.41486816965190537,0.215752685441886,0.010391654523942799,1.0,0.28507180392682085,0.1827345924563861,0.11826721751448702,0.06150500724097438,0.0029623677009246825
RUS,2024,MEL,9,178.508,0.04485512193638799,Russian Federation,High income,Elementary occupations,0.5806394552001636,0.3763536561155921,0.19496859316525508,0.009317205919316356,1.0,0.04485512193638799,0.02604465356408123,0.016881389136270318,0.008745340020193539,0.00041792440761737114
RUS,2024,MKT,1,1755.125,0.06183070605602196,Russian Federation,High income,Managers,0.5833474456434069,0.14654294939387755,0.3802987629234653,0.05650573332606404,1.0,0.06183070605602196,0.03606878444010874,0.009060854028555344,0.023514141023789566,0.0034937893877638295
RUS,2024,MKT,2,6466.716,0.22781375465780165,Russian Federation,High income,Professionals,0.48964308588080896,0.09676137782624726,0.3276496365550279,0.06523207149953385,1.0,0.22781375465780165,0.11154742983673951,0.02204357278845954,0.074643093915865,0.014860763132414979
RUS,2024,MKT,3,3538.288,0.12464915334779564,Russian Federation,High income,Technicians,0.5799705665920276,0.20813900606187252,0.3340033279407238,0.03782823258943132,1.0,0.12464915334779564,0.07229284009233757,0.025944350884264115,0.04163323204315736,0.004715257164916105
RUS,2024,MKT,4,1519.929,0.053545065579388026,Russian Federation,High income,Clerical support,0.829302107058378,0.563633410809982,0.25491896005748843,0.010749736190907673,1.0,0.053545065579388026,0.04440503570756552,0.030179787944554635,0.013649652433707615,0.0005755953293032722
RUS,2024,MKT,5,7214.007,0.2541398169948492,Russian Federation,High income,Service and sales,0.44908682730913807,0.20693262405311214,0.22354503581472035,0.018609167441305575,1.0,0.2541398169948492,0.1141308441071418,0.05258981920712185,0.05681169449206004,0.004729330407959905
RUS,2024,MKT,6,19.45,0.0006851974832502683,Russian Federation,High income,Skilled agriculture,0.5218893738191567,0.1692158587717514,0.3027178694217023,0.049955645625703,1.0,0.0006851974832502683,0.0003575972854759446,0.00011594628055643689,0.00020742152226263378,3.422948265687397e-05
RUS,2024,MKT,7,2114.721,0.07449879213246738,Russian Federation,High income,Craft and trades,0.5155209542000037,0.2799732050011475,0.22320823119479843,0.012339518004057692,1.0,0.07449879213246738,0.03840568840687731,0.02085766560204116,0.01662874361803701,0.0009192791867991328
RUS,2024,MKT,8,3994.535,0.14072212487172803,Russian Federation,High income,Plant and machine operators,0.6410125096177343,0.41486816965190537,0.215752685441886,0.010391654523942799,1.0,0.14072212487172803,0.09020464242276656,0.05838113037506067,0.03036117634216374,0.001462335705542136
RUS,2024,MKT,9,1763.206,0.06211538887669781,Russian Federation,High income,Elementary occupations,0.5806394552001636,0.3763536561155921,0.19496859316525508,0.009317205919316356,1.0,0.06211538887669781,0.036066645556912115,0.023377353704787,0.012110549983202507,0.0005787418689226062
