month,iwa_cleaned,share_of_messages
2026-05-01,4.A.2.a.4.I03,0.00029
2026-05-01,4.A.2.a.4.I04,0.00518
2026-05-01,4.A.2.a.4.I05,0.00104
2026-05-01,4.A.2.a.4.I06,0.00008
2026-05-01,4.A.2.a.4.I07,0.00148
2026-05-01,4.A.2.a.4.I08,0.00349
2026-05-01,4.A.2.a.4.I09,0.00000
2026-05-01,4.A.2.a.4.I10,0.00054
2026-05-01,4.A.2.a.4.I11,0.00399
2026-05-01,4.A.2.a.4.I12,0.00064
2026-05-01,4.A.2.b.1.I01,0.00597
2026-05-01,4.A.2.b.1.I02,0.00248
2026-05-01,4.A.2.b.1.I06,0.00070
2026-05-01,4.A.2.b.1.I07,0.12930
2026-05-01,4.A.2.b.1.I08,0.00196
2026-05-01,4.A.2.b.1.I10,0.00094
2026-05-01,4.A.2.b.1.I11,0.00240
2026-05-01,4.A.2.b.2.I01,0.00071
2026-05-01,4.A.2.b.2.I02,0.00450
2026-05-01,4.A.2.b.2.I03,0.00539
2026-05-01,4.A.2.b.2.I04,0.00065
2026-05-01,4.A.2.b.2.I06,0.00047
2026-05-01,4.A.2.b.2.I07,0.00107
2026-05-01,4.A.2.b.2.I09,0.00252
2026-05-01,4.A.2.b.2.I11,0.00253
2026-05-01,4.A.2.b.2.I12,0.04439
2026-05-01,4.A.2.b.2.I15,0.00733
2026-05-01,4.A.2.b.2.I18,0.06873
2026-05-01,4.A.2.b.2.I19,0.00035
2026-05-01,4.A.2.b.2.I21,0.00266
2026-05-01,4.A.2.b.2.I22,0.00761
2026-05-01,4.A.2.b.2.I23,0.00249
2026-05-01,4.A.2.b.2.I25,0.00469
2026-05-01,4.A.2.b.2.I26,0.00002
2026-05-01,4.A.2.b.2.I27,0.00084
2026-05-01,4.A.2.b.3.I01,0.00532
2026-05-01,4.A.2.b.4.I01,0.00268
2026-05-01,4.A.2.b.4.I03,0.00202
2026-05-01,4.A.2.b.5.I01,0.00203
2026-05-01,4.A.2.b.5.I02,0.00346
2026-05-01,4.A.2.b.5.I03,0.00470
2026-05-01,4.A.2.b.6.I01,0.00312
2026-05-01,4.A.2.b.6.I02,0.00769
2026-05-01,4.A.3.a.1.I01,0.00038
2026-05-01,4.A.3.a.1.I03,0.00066
2026-05-01,4.A.3.a.1.I08,0.00005
2026-05-01,4.A.3.a.1.I16,0.00000
2026-05-01,4.A.3.a.2.I03,0.00090
2026-05-01,4.A.3.a.2.I21,0.00002
2026-05-01,4.A.3.a.2.I46,0.00042
2026-05-01,4.A.3.b.1.I01,0.01796
2026-05-01,4.A.3.b.1.I02,0.00129
2026-05-01,4.A.3.b.1.I03,0.00574
2026-05-01,4.A.3.b.1.I04,0.01868
2026-05-01,4.A.3.b.1.I05,0.00299
2026-05-01,4.A.3.b.1.I06,0.00420
2026-05-01,4.A.3.b.6.I01,0.00663
2026-05-01,4.A.3.b.6.I03,0.00456
2026-05-01,4.A.3.b.6.I05,0.00129
2026-05-01,4.A.3.b.6.I06,0.01364
2026-05-01,4.A.3.b.6.I07,0.00314
2026-05-01,4.A.3.b.6.I08,0.00249
2026-05-01,4.A.3.b.6.I09,0.00288
2026-05-01,4.A.3.b.6.I10,0.00038
2026-05-01,4.A.3.b.6.I12,0.07957
2026-05-01,4.A.3.b.6.I13,0.01293
2026-05-01,4.A.3.b.6.I14,0.00418
2026-05-01,4.A.3.b.6.I15,0.00868
2026-05-01,4.A.3.b.6.I16,0.04154
2026-05-01,4.A.4.a.1.I01,0.02424
2026-05-01,4.A.4.a.1.I02,0.01817
2026-05-01,4.A.4.a.1.I03,0.01477
2026-05-01,4.A.4.a.1.I04,0.00551
2026-05-01,4.A.4.a.1.I05,0.00321
2026-05-01,4.A.4.a.2.I01,0.00028
2026-05-01,4.A.4.a.2.I02,0.00023
2026-05-01,4.A.4.a.2.I03,0.02200
2026-05-01,4.A.4.a.2.I04,0.00441
2026-05-01,4.A.4.a.2.I06,0.00101
2026-05-01,4.A.4.a.2.I08,0.00181
2026-05-01,4.A.4.a.2.I09,0.00689
2026-05-01,4.A.4.a.2.I11,0.00800
2026-05-01,4.A.4.a.2.I12,0.00089
2026-05-01,4.A.4.a.2.I13,0.00190
2026-05-01,4.A.4.a.3.I02,0.00592
2026-05-01,4.A.4.a.3.I03,0.01167
2026-05-01,4.A.4.a.4.I01,0.00326
2026-05-01,4.A.4.a.5.I01,0.00331
2026-05-01,4.A.4.a.5.I03,0.00014
2026-05-01,4.A.4.a.5.I04,0.00000
2026-05-01,4.A.4.a.5.I08,0.00456
2026-05-01,4.A.4.a.5.I10,0.00000
2026-05-01,4.A.4.a.6.I01,0.00064
2026-05-01,4.A.4.a.6.I02,0.00393
2026-05-01,4.A.4.a.6.I03,0.00451
2026-05-01,4.A.4.a.7.I01,0.00035
2026-05-01,4.A.4.a.7.I02,0.00379
2026-05-01,4.A.4.a.7.I03,0.00065
2026-05-01,4.A.4.a.8.I01,0.00003
2026-05-01,4.A.4.a.8.I02,0.00000
2026-05-01,4.A.4.a.8.I03,0.00194
2026-05-01,4.A.4.b.3.I01,0.00166
2026-05-01,4.A.4.b.3.I02,0.00327
2026-05-01,4.A.4.b.3.I04,0.00083
2026-05-01,4.A.4.b.3.I05,0.00090
2026-05-01,4.A.4.b.5.I01,0.00231
2026-05-01,4.A.4.b.5.I02,0.00203
2026-05-01,4.A.4.b.6.I01,0.00151
2026-05-01,4.A.4.b.6.I02,0.00749
2026-05-01,4.A.4.b.6.I04,0.00567
2026-05-01,4.A.4.b.6.I05,0.01024
2026-05-01,4.A.4.b.6.I06,0.00249
2026-05-01,4.A.4.b.6.I07,0.01990
2026-05-01,4.A.4.b.6.I08,0.00399
2026-05-01,4.A.4.b.6.I10,0.00288
2026-05-01,4.A.4.b.6.I11,0.00398
2026-05-01,4.A.4.c.1.I01,0.00924
2026-05-01,4.A.4.c.1.I03,0.00071
2026-05-01,4.A.4.c.1.I04,0.00040
2026-05-01,4.A.4.c.2.I01,0.00182
2026-05-01,4.A.4.c.3.I05,0.00312
2026-05-01,Other IWA,0.02186
2026-06-01,4.A.1.a.1.I01,0.00121
2026-06-01,4.A.1.a.1.I02,0.00247
2026-06-01,4.A.1.a.1.I03,0.00005
2026-06-01,4.A.1.a.1.I04,0.03809
2026-06-01,4.A.1.a.1.I05,0.00143
2026-06-01,4.A.1.a.1.I06,0.00080
2026-06-01,4.A.1.a.1.I07,0.02101
2026-06-01,4.A.1.a.1.I08,0.00000
2026-06-01,4.A.1.a.1.I09,0.00239
2026-06-01,4.A.1.a.1.I11,0.00024
2026-06-01,4.A.1.a.1.I12,0.00121
2026-06-01,4.A.1.a.1.I13,0.00002
2026-06-01,4.A.1.a.1.I14,0.00138
2026-06-01,4.A.1.a.1.I15,0.00145
2026-06-01,4.A.1.a.1.I16,0.00101
2026-06-01,4.A.1.a.1.I17,0.00376
2026-06-01,4.A.1.a.1.I18,0.00358
2026-06-01,4.A.1.a.1.I19,0.00442
2026-06-01,4.A.1.a.1.I20,0.00166
2026-06-01,4.A.1.a.1.I21,0.00020
2026-06-01,4.A.1.a.1.I23,0.00108
2026-06-01,4.A.1.a.2.I08,0.00062
2026-06-01,4.A.1.a.2.I10,0.00020
2026-06-01,4.A.1.b.1.I02,0.00119
2026-06-01,4.A.1.b.2.I09,0.00000
2026-06-01,4.A.1.b.3.I01,0.00162
2026-06-01,4.A.1.b.3.I02,0.00068
2026-06-01,4.A.1.b.3.I03,0.01331
2026-06-01,4.A.2.a.1.I01,0.00147
2026-06-01,4.A.2.a.1.I02,0.00394
2026-06-01,4.A.2.a.1.I03,0.00199
2026-06-01,4.A.2.a.1.I04,0.00281
2026-06-01,4.A.2.a.1.I06,0.00385
2026-06-01,4.A.2.a.1.I07,0.00660
2026-06-01,4.A.2.a.1.I08,0.00159
2026-06-01,4.A.2.a.1.I09,0.00019
2026-06-01,4.A.2.a.1.I10,0.00088
2026-06-01,4.A.2.a.2.I01,0.00081
2026-06-01,4.A.2.a.2.I03,0.00276
2026-06-01,4.A.2.a.2.I05,0.00042
2026-06-01,4.A.2.a.3.I01,0.00254
2026-06-01,4.A.2.a.4.I01,0.00025
2026-06-01,4.A.2.a.4.I02,0.00412
2026-06-01,4.A.2.a.4.I03,0.00090
2026-06-01,4.A.2.a.4.I04,0.00473
2026-06-01,4.A.2.a.4.I05,0.00100
2026-06-01,4.A.2.a.4.I06,0.00104
2026-06-01,4.A.2.a.4.I07,0.00176
2026-06-01,4.A.2.a.4.I08,0.00440
2026-06-01,4.A.2.a.4.I09,0.00031
2026-06-01,4.A.2.a.4.I10,0.00007
2026-06-01,4.A.2.a.4.I11,0.00421
2026-06-01,4.A.2.a.4.I12,0.00134
2026-06-01,4.A.2.b.1.I01,0.00774
2026-06-01,4.A.2.b.1.I02,0.00335
2026-06-01,4.A.2.b.1.I06,0.00062
2026-06-01,4.A.2.b.1.I07,0.12191
2026-06-01,4.A.2.b.1.I08,0.00206
2026-06-01,4.A.2.b.1.I10,0.00084
2026-06-01,4.A.2.b.1.I11,0.00254
2026-06-01,4.A.2.b.2.I01,0.00185
2026-06-01,4.A.2.b.2.I02,0.00579
2026-06-01,4.A.2.b.2.I03,0.00486
2026-06-01,4.A.2.b.2.I04,0.00119
2026-06-01,4.A.2.b.2.I06,0.00054
2026-06-01,4.A.2.b.2.I07,0.00203
2026-06-01,4.A.2.b.2.I09,0.00276
2026-06-01,4.A.2.b.2.I11,0.00161
2026-06-01,4.A.2.b.2.I12,0.03935
2026-06-01,4.A.2.b.2.I15,0.00517
2026-06-01,4.A.2.b.2.I18,0.06359
2026-06-01,4.A.2.b.2.I19,0.00116
2026-06-01,4.A.2.b.2.I21,0.00142
2026-06-01,4.A.2.b.2.I22,0.00925
2026-06-01,4.A.2.b.2.I23,0.00238
2026-06-01,4.A.2.b.2.I25,0.00510
2026-06-01,4.A.2.b.2.I26,0.00008
2026-06-01,4.A.2.b.2.I27,0.00113
2026-06-01,4.A.2.b.3.I01,0.00754
2026-06-01,4.A.2.b.4.I01,0.00510
2026-06-01,4.A.2.b.4.I03,0.00148
2026-06-01,4.A.2.b.5.I01,0.00230
2026-06-01,4.A.2.b.5.I02,0.00380
2026-06-01,4.A.2.b.5.I03,0.00459
2026-06-01,4.A.2.b.6.I01,0.00331
2026-06-01,4.A.2.b.6.I02,0.00844
2026-06-01,4.A.3.a.1.I01,0.00142
2026-06-01,4.A.3.a.1.I03,0.00054
2026-06-01,4.A.3.a.1.I08,0.00000
2026-06-01,4.A.3.a.1.I16,0.00026
2026-06-01,4.A.3.a.2.I03,0.00009
2026-06-01,4.A.3.a.2.I21,0.00014
2026-06-01,4.A.3.a.2.I46,0.00052
2026-06-01,4.A.3.b.1.I01,0.01559
2026-06-01,4.A.3.b.1.I02,0.00127
2026-06-01,4.A.3.b.1.I03,0.00670
2026-06-01,4.A.3.b.1.I04,0.02095
2026-06-01,4.A.3.b.1.I05,0.00303
2026-06-01,4.A.3.b.1.I06,0.00345
2026-06-01,4.A.3.b.6.I01,0.00696
2026-06-01,4.A.3.b.6.I03,0.00354
2026-06-01,4.A.3.b.6.I05,0.00202
2026-06-01,4.A.3.b.6.I06,0.01437
2026-06-01,4.A.3.b.6.I07,0.00467
2026-06-01,4.A.3.b.6.I08,0.00311
2026-06-01,4.A.3.b.6.I09,0.00319
2026-06-01,4.A.3.b.6.I10,0.00134
2026-06-01,4.A.3.b.6.I12,0.07526
2026-06-01,4.A.3.b.6.I13,0.01353
2026-06-01,4.A.3.b.6.I14,0.00334
2026-06-01,4.A.3.b.6.I15,0.01007
2026-06-01,4.A.3.b.6.I16,0.03911
2026-06-01,4.A.4.a.1.I01,0.02099
2026-06-01,4.A.4.a.1.I02,0.02220
2026-06-01,4.A.4.a.1.I03,0.01451
2026-06-01,4.A.4.a.1.I04,0.00618
2026-06-01,4.A.4.a.1.I05,0.00423
2026-06-01,4.A.4.a.2.I01,0.00018
2026-06-01,4.A.4.a.2.I02,0.00138
2026-06-01,4.A.4.a.2.I03,0.02741
2026-06-01,4.A.4.a.2.I04,0.00381
2026-06-01,4.A.4.a.2.I06,0.00144
2026-06-01,4.A.4.a.2.I08,0.00171
2026-06-01,4.A.4.a.2.I09,0.00904
2026-06-01,4.A.4.a.2.I11,0.01037
2026-06-01,4.A.4.a.2.I12,0.00201
2026-06-01,4.A.4.a.2.I13,0.00189
2026-06-01,4.A.4.a.3.I02,0.00571
2026-06-01,4.A.4.a.3.I03,0.01243
2026-06-01,4.A.4.a.4.I01,0.00428
2026-06-01,4.A.4.a.5.I01,0.00174
2026-06-01,4.A.4.a.5.I03,0.00053
2026-06-01,4.A.4.a.5.I04,0.00000
2026-06-01,4.A.4.a.5.I08,0.00341
2026-06-01,4.A.4.a.5.I10,0.00089
2026-06-01,4.A.4.a.6.I01,0.00097
2026-06-01,4.A.4.a.6.I02,0.00438
2026-06-01,4.A.4.a.6.I03,0.00517
2026-06-01,4.A.4.a.7.I01,0.00022
2026-06-01,4.A.4.a.7.I02,0.00224
2026-06-01,4.A.4.a.7.I03,0.00167
2026-06-01,4.A.4.a.8.I01,0.00000
2026-06-01,4.A.4.a.8.I02,0.00008
2026-06-01,4.A.4.a.8.I03,0.00054
2026-06-01,4.A.4.b.3.I01,0.00097
2026-06-01,4.A.4.b.3.I02,0.00337
2026-06-01,4.A.4.b.3.I04,0.00109
2026-06-01,4.A.4.b.3.I05,0.00114
2026-06-01,4.A.4.b.5.I01,0.00132
2026-06-01,4.A.4.b.5.I02,0.00137
2026-06-01,4.A.4.b.6.I01,0.00193
2026-06-01,4.A.4.b.6.I02,0.00861
2026-06-01,4.A.4.b.6.I04,0.00520
2026-06-01,4.A.4.b.6.I05,0.00904
2026-06-01,4.A.4.b.6.I06,0.00390
2026-06-01,4.A.4.b.6.I07,0.01867
2026-06-01,4.A.4.b.6.I08,0.00433
2026-06-01,4.A.4.b.6.I10,0.00188
2026-06-01,4.A.4.b.6.I11,0.00442
2026-06-01,4.A.4.c.1.I01,0.00963
2026-06-01,4.A.4.c.1.I03,0.00086
2026-06-01,4.A.4.c.1.I04,0.00095
2026-06-01,4.A.4.c.2.I01,0.00328
2026-06-01,4.A.4.c.3.I05,0.00287
2026-06-01,Other IWA,0.02514
