month,iwa_cleaned,share_of_messages
2026-03-01,4.A.4.b.3.I02,0.01327
2026-03-01,4.A.4.b.3.I04,0.00054
2026-03-01,4.A.4.b.3.I05,0.00073
2026-03-01,4.A.4.b.5.I01,0.00256
2026-03-01,4.A.4.b.5.I02,0.00433
2026-03-01,4.A.4.b.6.I01,0.02044
2026-03-01,4.A.4.b.6.I02,0.02699
2026-03-01,4.A.4.b.6.I04,0.00550
2026-03-01,4.A.4.b.6.I05,0.00441
2026-03-01,4.A.4.b.6.I06,0.03226
2026-03-01,4.A.4.b.6.I07,0.00968
2026-03-01,4.A.4.b.6.I08,0.00412
2026-03-01,4.A.4.b.6.I10,0.03918
2026-03-01,4.A.4.b.6.I11,0.00715
2026-03-01,4.A.4.c.1.I01,0.00567
2026-03-01,4.A.4.c.1.I03,0.00214
2026-03-01,4.A.4.c.1.I04,0.00011
2026-03-01,4.A.4.c.2.I01,0.00080
2026-03-01,4.A.4.c.3.I05,0.00467
2026-03-01,Other IWA,0.02550
2026-04-01,4.A.1.a.1.I01,0.01002
2026-04-01,4.A.1.a.1.I02,0.00135
2026-04-01,4.A.1.a.1.I03,0.00078
2026-04-01,4.A.1.a.1.I04,0.04705
2026-04-01,4.A.1.a.1.I05,0.00122
2026-04-01,4.A.1.a.1.I06,0.00052
2026-04-01,4.A.1.a.1.I07,0.05458
2026-04-01,4.A.1.a.1.I08,0.00152
2026-04-01,4.A.1.a.1.I09,0.00178
2026-04-01,4.A.1.a.1.I11,0.00071
2026-04-01,4.A.1.a.1.I12,0.00069
2026-04-01,4.A.1.a.1.I13,0.00066
2026-04-01,4.A.1.a.1.I14,0.00069
2026-04-01,4.A.1.a.1.I15,0.00605
2026-04-01,4.A.1.a.1.I16,0.00722
2026-04-01,4.A.1.a.1.I17,0.00324
2026-04-01,4.A.1.a.1.I18,0.01800
2026-04-01,4.A.1.a.1.I19,0.01344
2026-04-01,4.A.1.a.1.I20,0.00087
2026-04-01,4.A.1.a.1.I21,0.00069
2026-04-01,4.A.1.a.1.I23,0.00108
2026-04-01,4.A.1.a.2.I08,0.00090
2026-04-01,4.A.1.a.2.I10,0.00043
2026-04-01,4.A.1.b.1.I02,0.00051
2026-04-01,4.A.1.b.2.I09,0.00051
2026-04-01,4.A.1.b.3.I01,0.00214
2026-04-01,4.A.1.b.3.I02,0.00090
2026-04-01,4.A.1.b.3.I03,0.01308
2026-04-01,4.A.2.a.1.I01,0.00255
2026-04-01,4.A.2.a.1.I02,0.00162
2026-04-01,4.A.2.a.1.I03,0.00255
2026-04-01,4.A.2.a.1.I04,0.00182
2026-04-01,4.A.2.a.1.I06,0.01195
2026-04-01,4.A.2.a.1.I07,0.01350
2026-04-01,4.A.2.a.1.I08,0.00136
2026-04-01,4.A.2.a.1.I09,0.00092
2026-04-01,4.A.2.a.1.I10,0.00057
2026-04-01,4.A.2.a.2.I01,0.00148
2026-04-01,4.A.2.a.2.I03,0.00211
2026-04-01,4.A.2.a.2.I05,0.00070
2026-04-01,4.A.2.a.3.I01,0.00125
2026-04-01,4.A.2.a.4.I01,0.00052
2026-04-01,4.A.2.a.4.I02,0.00372
2026-04-01,4.A.2.a.4.I03,0.00034
2026-04-01,4.A.2.a.4.I04,0.01551
2026-04-01,4.A.2.a.4.I05,0.00050
2026-04-01,4.A.2.a.4.I06,0.00160
2026-04-01,4.A.2.a.4.I07,0.00066
2026-04-01,4.A.2.a.4.I08,0.00361
2026-04-01,4.A.2.a.4.I09,0.00077
2026-04-01,4.A.2.a.4.I10,0.00097
2026-04-01,4.A.2.a.4.I11,0.00272
2026-04-01,4.A.2.a.4.I12,0.00092
2026-04-01,4.A.2.b.1.I01,0.00611
2026-04-01,4.A.2.b.1.I02,0.00580
2026-04-01,4.A.2.b.1.I06,0.00221
2026-04-01,4.A.2.b.1.I07,0.06701
2026-04-01,4.A.2.b.1.I08,0.00160
2026-04-01,4.A.2.b.1.I10,0.00120
2026-04-01,4.A.2.b.1.I11,0.00224
2026-04-01,4.A.2.b.2.I01,0.00272
2026-04-01,4.A.2.b.2.I02,0.00246
2026-04-01,4.A.2.b.2.I03,0.00242
2026-04-01,4.A.2.b.2.I04,0.00407
2026-04-01,4.A.2.b.2.I06,0.00037
2026-04-01,4.A.2.b.2.I07,0.00099
2026-04-01,4.A.2.b.2.I09,0.00257
2026-04-01,4.A.2.b.2.I11,0.00206
2026-04-01,4.A.2.b.2.I12,0.01792
2026-04-01,4.A.2.b.2.I15,0.00426
2026-04-01,4.A.2.b.2.I18,0.03648
2026-04-01,4.A.2.b.2.I19,0.00027
2026-04-01,4.A.2.b.2.I21,0.00132
2026-04-01,4.A.2.b.2.I22,0.00999
2026-04-01,4.A.2.b.2.I23,0.00130
2026-04-01,4.A.2.b.2.I25,0.00558
2026-04-01,4.A.2.b.2.I26,0.00029
2026-04-01,4.A.2.b.2.I27,0.00032
2026-04-01,4.A.2.b.3.I01,0.00553
2026-04-01,4.A.2.b.4.I01,0.00131
2026-04-01,4.A.2.b.4.I03,0.00058
2026-04-01,4.A.2.b.5.I01,0.00187
2026-04-01,4.A.2.b.5.I02,0.00206
2026-04-01,4.A.2.b.5.I03,0.00303
2026-04-01,4.A.2.b.6.I01,0.00416
2026-04-01,4.A.2.b.6.I02,0.00543
2026-04-01,4.A.3.a.1.I01,0.00091
2026-04-01,4.A.3.a.1.I03,0.00075
2026-04-01,4.A.3.a.1.I08,0.00090
2026-04-01,4.A.3.a.1.I16,0.00231
2026-04-01,4.A.3.a.2.I03,0.00996
2026-04-01,4.A.3.a.2.I21,0.00082
2026-04-01,4.A.3.a.2.I46,0.00078
2026-04-01,4.A.3.b.1.I01,0.00755
2026-04-01,4.A.3.b.1.I02,0.00035
2026-04-01,4.A.3.b.1.I03,0.00346
2026-04-01,4.A.3.b.1.I04,0.01244
2026-04-01,4.A.3.b.1.I05,0.00204
2026-04-01,4.A.3.b.1.I06,0.00191
2026-04-01,4.A.3.b.6.I01,0.00409
2026-04-01,4.A.3.b.6.I03,0.00233
2026-04-01,4.A.3.b.6.I05,0.00145
2026-04-01,4.A.3.b.6.I06,0.00566
2026-04-01,4.A.3.b.6.I07,0.00110
2026-04-01,4.A.3.b.6.I08,0.00093
2026-04-01,4.A.3.b.6.I09,0.00089
2026-04-01,4.A.3.b.6.I10,0.00050
2026-04-01,4.A.3.b.6.I12,0.05026
2026-04-01,4.A.3.b.6.I13,0.00656
2026-04-01,4.A.3.b.6.I14,0.00245
2026-04-01,4.A.3.b.6.I15,0.00403
2026-04-01,4.A.3.b.6.I16,0.04832
2026-04-01,4.A.4.a.1.I01,0.02296
2026-04-01,4.A.4.a.1.I02,0.01546
2026-04-01,4.A.4.a.1.I03,0.02550
2026-04-01,4.A.4.a.1.I04,0.00775
2026-04-01,4.A.4.a.1.I05,0.01001
2026-04-01,4.A.4.a.2.I01,0.00040
2026-04-01,4.A.4.a.2.I02,0.00033
2026-04-01,4.A.4.a.2.I03,0.01130
2026-04-01,4.A.4.a.2.I04,0.00559
2026-04-01,4.A.4.a.2.I06,0.00072
2026-04-01,4.A.4.a.2.I08,0.00097
2026-04-01,4.A.4.a.2.I09,0.00426
2026-04-01,4.A.4.a.2.I11,0.00374
2026-04-01,4.A.4.a.2.I12,0.00144
2026-04-01,4.A.4.a.2.I13,0.00086
2026-04-01,4.A.4.a.3.I02,0.00970
2026-04-01,4.A.4.a.3.I03,0.00551
2026-04-01,4.A.4.a.4.I01,0.00161
2026-04-01,4.A.4.a.5.I01,0.00283
2026-04-01,4.A.4.a.5.I03,0.00119
2026-04-01,4.A.4.a.5.I04,0.00353
2026-04-01,4.A.4.a.5.I08,0.00372
2026-04-01,4.A.4.a.5.I10,0.00040
2026-04-01,4.A.4.a.6.I01,0.00076
2026-04-01,4.A.4.a.6.I02,0.00174
2026-04-01,4.A.4.a.6.I03,0.00141
2026-04-01,4.A.4.a.7.I01,0.00058
2026-04-01,4.A.4.a.7.I02,0.00186
2026-04-01,4.A.4.a.7.I03,0.00061
2026-04-01,4.A.4.a.8.I01,0.00067
2026-04-01,4.A.4.a.8.I02,0.00057
2026-04-01,4.A.4.a.8.I03,0.00063
2026-04-01,4.A.4.b.3.I01,0.00070
2026-04-01,4.A.4.b.3.I02,0.01322
2026-04-01,4.A.4.b.3.I04,0.00066
2026-04-01,4.A.4.b.3.I05,0.00137
2026-04-01,4.A.4.b.5.I01,0.00259
2026-04-01,4.A.4.b.5.I02,0.00325
2026-04-01,4.A.4.b.6.I01,0.02193
2026-04-01,4.A.4.b.6.I02,0.02957
2026-04-01,4.A.4.b.6.I04,0.00601
2026-04-01,4.A.4.b.6.I05,0.00433
2026-04-01,4.A.4.b.6.I06,0.03031
2026-04-01,4.A.4.b.6.I07,0.00961
2026-04-01,4.A.4.b.6.I08,0.00440
2026-04-01,4.A.4.b.6.I10,0.03204
2026-04-01,4.A.4.b.6.I11,0.00879
2026-04-01,4.A.4.c.1.I01,0.00469
2026-04-01,4.A.4.c.1.I03,0.00169
2026-04-01,4.A.4.c.1.I04,0.00014
2026-04-01,4.A.4.c.2.I01,0.00083
2026-04-01,4.A.4.c.3.I05,0.00521
2026-04-01,Other IWA,0.02690
2026-05-01,4.A.1.a.1.I01,0.00855
2026-05-01,4.A.1.a.1.I02,0.00127
2026-05-01,4.A.1.a.1.I03,0.00083
2026-05-01,4.A.1.a.1.I04,0.04847
2026-05-01,4.A.1.a.1.I05,0.00145
2026-05-01,4.A.1.a.1.I06,0.00089
2026-05-01,4.A.1.a.1.I07,0.06225
2026-05-01,4.A.1.a.1.I08,0.00122
2026-05-01,4.A.1.a.1.I09,0.00121
2026-05-01,4.A.1.a.1.I11,0.00070
2026-05-01,4.A.1.a.1.I12,0.00084
2026-05-01,4.A.1.a.1.I13,0.00036
2026-05-01,4.A.1.a.1.I14,0.00071
2026-05-01,4.A.1.a.1.I15,0.00526
2026-05-01,4.A.1.a.1.I16,0.00688
2026-05-01,4.A.1.a.1.I17,0.00441
2026-05-01,4.A.1.a.1.I18,0.01610
2026-05-01,4.A.1.a.1.I19,0.01470
2026-05-01,4.A.1.a.1.I20,0.00109
2026-05-01,4.A.1.a.1.I21,0.00070
2026-05-01,4.A.1.a.1.I23,0.00077
2026-05-01,4.A.1.a.2.I08,0.00099
2026-05-01,4.A.1.a.2.I10,0.00047
2026-05-01,4.A.1.b.1.I02,0.00046
2026-05-01,4.A.1.b.2.I09,0.00032
2026-05-01,4.A.1.b.3.I01,0.00244
2026-05-01,4.A.1.b.3.I02,0.00069
2026-05-01,4.A.1.b.3.I03,0.01182
2026-05-01,4.A.2.a.1.I01,0.00280
2026-05-01,4.A.2.a.1.I02,0.00197
2026-05-01,4.A.2.a.1.I03,0.00271
2026-05-01,4.A.2.a.1.I04,0.00208
2026-05-01,4.A.2.a.1.I06,0.01257
2026-05-01,4.A.2.a.1.I07,0.01543
2026-05-01,4.A.2.a.1.I08,0.00108
2026-05-01,4.A.2.a.1.I09,0.00092
2026-05-01,4.A.2.a.1.I10,0.00067
2026-05-01,4.A.2.a.2.I01,0.00158
2026-05-01,4.A.2.a.2.I03,0.00207
2026-05-01,4.A.2.a.2.I05,0.00084
2026-05-01,4.A.2.a.3.I01,0.00151
2026-05-01,4.A.2.a.4.I01,0.00040
2026-05-01,4.A.2.a.4.I02,0.00392
2026-05-01,4.A.2.a.4.I03,0.00049
2026-05-01,4.A.2.a.4.I04,0.01095
2026-05-01,4.A.2.a.4.I05,0.00049
2026-05-01,4.A.2.a.4.I06,0.00203
2026-05-01,4.A.2.a.4.I07,0.00059
2026-05-01,4.A.2.a.4.I08,0.00345
2026-05-01,4.A.2.a.4.I09,0.00038
2026-05-01,4.A.2.a.4.I10,0.00059
2026-05-01,4.A.2.a.4.I11,0.00299
2026-05-01,4.A.2.a.4.I12,0.00052
2026-05-01,4.A.2.b.1.I01,0.00635
2026-05-01,4.A.2.b.1.I02,0.00600
2026-05-01,4.A.2.b.1.I06,0.00214
2026-05-01,4.A.2.b.1.I07,0.06335
2026-05-01,4.A.2.b.1.I08,0.00154
2026-05-01,4.A.2.b.1.I10,0.00167
2026-05-01,4.A.2.b.1.I11,0.00379
2026-05-01,4.A.2.b.2.I01,0.00170
2026-05-01,4.A.2.b.2.I02,0.00156
2026-05-01,4.A.2.b.2.I03,0.00233
2026-05-01,4.A.2.b.2.I04,0.00383
2026-05-01,4.A.2.b.2.I06,0.00008
2026-05-01,4.A.2.b.2.I07,0.00077
2026-05-01,4.A.2.b.2.I09,0.00179
2026-05-01,4.A.2.b.2.I11,0.00240
2026-05-01,4.A.2.b.2.I12,0.01672
2026-05-01,4.A.2.b.2.I15,0.00337
2026-05-01,4.A.2.b.2.I18,0.04813
2026-05-01,4.A.2.b.2.I19,0.00004
2026-05-01,4.A.2.b.2.I21,0.00112
2026-05-01,4.A.2.b.2.I22,0.01069
2026-05-01,4.A.2.b.2.I23,0.00113
2026-05-01,4.A.2.b.2.I25,0.00754
2026-05-01,4.A.2.b.2.I26,0.00006
2026-05-01,4.A.2.b.2.I27,0.00061
2026-05-01,4.A.2.b.3.I01,0.00539
2026-05-01,4.A.2.b.4.I01,0.00122
2026-05-01,4.A.2.b.4.I03,0.00100
2026-05-01,4.A.2.b.5.I01,0.00147
2026-05-01,4.A.2.b.5.I02,0.00185
2026-05-01,4.A.2.b.5.I03,0.00295
2026-05-01,4.A.2.b.6.I01,0.00572
2026-05-01,4.A.2.b.6.I02,0.00547
2026-05-01,4.A.3.a.1.I01,0.00108
2026-05-01,4.A.3.a.1.I03,0.00095
2026-05-01,4.A.3.a.1.I08,0.00057
2026-05-01,4.A.3.a.1.I16,0.00237
2026-05-01,4.A.3.a.2.I03,0.01062
2026-05-01,4.A.3.a.2.I21,0.00111
2026-05-01,4.A.3.a.2.I46,0.00105
2026-05-01,4.A.3.b.1.I01,0.00669
2026-05-01,4.A.3.b.1.I02,0.00045
2026-05-01,4.A.3.b.1.I03,0.00374
2026-05-01,4.A.3.b.1.I04,0.01171
2026-05-01,4.A.3.b.1.I05,0.00165
2026-05-01,4.A.3.b.1.I06,0.00269
2026-05-01,4.A.3.b.6.I01,0.00305
2026-05-01,4.A.3.b.6.I03,0.00179
2026-05-01,4.A.3.b.6.I05,0.00152
2026-05-01,4.A.3.b.6.I06,0.00531
2026-05-01,4.A.3.b.6.I07,0.00124
2026-05-01,4.A.3.b.6.I08,0.00138
2026-05-01,4.A.3.b.6.I09,0.00090
2026-05-01,4.A.3.b.6.I10,0.00019
2026-05-01,4.A.3.b.6.I12,0.04028
2026-05-01,4.A.3.b.6.I13,0.00554
2026-05-01,4.A.3.b.6.I14,0.00228
2026-05-01,4.A.3.b.6.I15,0.00315
2026-05-01,4.A.3.b.6.I16,0.05381
2026-05-01,4.A.4.a.1.I01,0.02493
2026-05-01,4.A.4.a.1.I02,0.01475
2026-05-01,4.A.4.a.1.I03,0.02821
2026-05-01,4.A.4.a.1.I04,0.00530
2026-05-01,4.A.4.a.1.I05,0.01036
2026-05-01,4.A.4.a.2.I01,0.00049
2026-05-01,4.A.4.a.2.I02,0.00021
2026-05-01,4.A.4.a.2.I03,0.01149
2026-05-01,4.A.4.a.2.I04,0.00539
2026-05-01,4.A.4.a.2.I06,0.00030
2026-05-01,4.A.4.a.2.I08,0.00094
2026-05-01,4.A.4.a.2.I09,0.00410
2026-05-01,4.A.4.a.2.I11,0.00405
2026-05-01,4.A.4.a.2.I12,0.00108
2026-05-01,4.A.4.a.2.I13,0.00111
2026-05-01,4.A.4.a.3.I02,0.00888
2026-05-01,4.A.4.a.3.I03,0.00601
2026-05-01,4.A.4.a.4.I01,0.00102
2026-05-01,4.A.4.a.5.I01,0.00248
2026-05-01,4.A.4.a.5.I03,0.00107
2026-05-01,4.A.4.a.5.I04,0.00386
2026-05-01,4.A.4.a.5.I08,0.00365
2026-05-01,4.A.4.a.5.I10,0.00068
2026-05-01,4.A.4.a.6.I01,0.00066
2026-05-01,4.A.4.a.6.I02,0.00180
2026-05-01,4.A.4.a.6.I03,0.00201
2026-05-01,4.A.4.a.7.I01,0.00061
2026-05-01,4.A.4.a.7.I02,0.00164
2026-05-01,4.A.4.a.7.I03,0.00021
2026-05-01,4.A.4.a.8.I01,0.00047
2026-05-01,4.A.4.a.8.I02,0.00085
2026-05-01,4.A.4.a.8.I03,0.00085
2026-05-01,4.A.4.b.3.I01,0.00106
2026-05-01,4.A.4.b.3.I02,0.01026
2026-05-01,4.A.4.b.3.I04,0.00037
2026-05-01,4.A.4.b.3.I05,0.00058
2026-05-01,4.A.4.b.5.I01,0.00171
2026-05-01,4.A.4.b.5.I02,0.00454
2026-05-01,4.A.4.b.6.I01,0.02310
2026-05-01,4.A.4.b.6.I02,0.02999
2026-05-01,4.A.4.b.6.I04,0.00520
2026-05-01,4.A.4.b.6.I05,0.00394
2026-05-01,4.A.4.b.6.I06,0.02826
2026-05-01,4.A.4.b.6.I07,0.00930
2026-05-01,4.A.4.b.6.I08,0.00433
2026-05-01,4.A.4.b.6.I10,0.03454
2026-05-01,4.A.4.b.6.I11,0.00793
2026-05-01,4.A.4.c.1.I01,0.00426
2026-05-01,4.A.4.c.1.I03,0.00167
2026-05-01,4.A.4.c.1.I04,0.00024
2026-05-01,4.A.4.c.2.I01,0.00075
2026-05-01,4.A.4.c.3.I05,0.00482
2026-05-01,Other IWA,0.02596
2026-06-01,4.A.1.a.1.I01,0.00803
2026-06-01,4.A.1.a.1.I02,0.00119
2026-06-01,4.A.1.a.1.I03,0.00126
2026-06-01,4.A.1.a.1.I04,0.05191
2026-06-01,4.A.1.a.1.I05,0.00125
2026-06-01,4.A.1.a.1.I06,0.00024
2026-06-01,4.A.1.a.1.I07,0.06976
2026-06-01,4.A.1.a.1.I08,0.00152
2026-06-01,4.A.1.a.1.I09,0.00114
2026-06-01,4.A.1.a.1.I11,0.00038
2026-06-01,4.A.1.a.1.I12,0.00097
2026-06-01,4.A.1.a.1.I13,0.00047
2026-06-01,4.A.1.a.1.I14,0.00075
2026-06-01,4.A.1.a.1.I15,0.00614
2026-06-01,4.A.1.a.1.I16,0.00532
2026-06-01,4.A.1.a.1.I17,0.00475
2026-06-01,4.A.1.a.1.I18,0.01283
2026-06-01,4.A.1.a.1.I19,0.01363
2026-06-01,4.A.1.a.1.I20,0.00106
2026-06-01,4.A.1.a.1.I21,0.00053
2026-06-01,4.A.1.a.1.I23,0.00099
2026-06-01,4.A.1.a.2.I08,0.00109
2026-06-01,4.A.1.a.2.I10,0.00031
2026-06-01,4.A.1.b.1.I02,0.00039
2026-06-01,4.A.1.b.2.I09,0.00062
2026-06-01,4.A.1.b.3.I01,0.00193
2026-06-01,4.A.1.b.3.I02,0.00088
2026-06-01,4.A.1.b.3.I03,0.01166
2026-06-01,4.A.2.a.1.I01,0.00328
2026-06-01,4.A.2.a.1.I02,0.00149
2026-06-01,4.A.2.a.1.I03,0.00146
2026-06-01,4.A.2.a.1.I04,0.00191
2026-06-01,4.A.2.a.1.I06,0.01594
2026-06-01,4.A.2.a.1.I07,0.01484
2026-06-01,4.A.2.a.1.I08,0.00067
2026-06-01,4.A.2.a.1.I09,0.00080
2026-06-01,4.A.2.a.1.I10,0.00047
2026-06-01,4.A.2.a.2.I01,0.00109
2026-06-01,4.A.2.a.2.I03,0.00184
2026-06-01,4.A.2.a.2.I05,0.00051
2026-06-01,4.A.2.a.3.I01,0.00145
2026-06-01,4.A.2.a.4.I01,0.00025
2026-06-01,4.A.2.a.4.I02,0.00288
2026-06-01,4.A.2.a.4.I03,0.00016
2026-06-01,4.A.2.a.4.I04,0.00817
2026-06-01,4.A.2.a.4.I05,0.00051
2026-06-01,4.A.2.a.4.I06,0.00183
2026-06-01,4.A.2.a.4.I07,0.00074
2026-06-01,4.A.2.a.4.I08,0.00302
2026-06-01,4.A.2.a.4.I09,0.00041
2026-06-01,4.A.2.a.4.I10,0.00023
2026-06-01,4.A.2.a.4.I11,0.00257
2026-06-01,4.A.2.a.4.I12,0.00044
2026-06-01,4.A.2.b.1.I01,0.00746
2026-06-01,4.A.2.b.1.I02,0.00774
2026-06-01,4.A.2.b.1.I06,0.00187
2026-06-01,4.A.2.b.1.I07,0.05591
2026-06-01,4.A.2.b.1.I08,0.00118
2026-06-01,4.A.2.b.1.I10,0.00152
2026-06-01,4.A.2.b.1.I11,0.00423
2026-06-01,4.A.2.b.2.I01,0.00198
2026-06-01,4.A.2.b.2.I02,0.00177
2026-06-01,4.A.2.b.2.I03,0.00176
2026-06-01,4.A.2.b.2.I04,0.00343
2026-06-01,4.A.2.b.2.I06,0.00028
2026-06-01,4.A.2.b.2.I07,0.00095
2026-06-01,4.A.2.b.2.I09,0.00200
2026-06-01,4.A.2.b.2.I11,0.00170
2026-06-01,4.A.2.b.2.I12,0.01418
2026-06-01,4.A.2.b.2.I15,0.00267
2026-06-01,4.A.2.b.2.I18,0.04645
2026-06-01,4.A.2.b.2.I19,0.00013
2026-06-01,4.A.2.b.2.I21,0.00085
2026-06-01,4.A.2.b.2.I22,0.01127
2026-06-01,4.A.2.b.2.I23,0.00102
2026-06-01,4.A.2.b.2.I25,0.00738
2026-06-01,4.A.2.b.2.I26,0.00023
2026-06-01,4.A.2.b.2.I27,0.00031
2026-06-01,4.A.2.b.3.I01,0.00446
2026-06-01,4.A.2.b.4.I01,0.00198
2026-06-01,4.A.2.b.4.I03,0.00050
2026-06-01,4.A.2.b.5.I01,0.00205
2026-06-01,4.A.2.b.5.I02,0.00262
2026-06-01,4.A.2.b.5.I03,0.00332
2026-06-01,4.A.2.b.6.I01,0.00628
2026-06-01,4.A.2.b.6.I02,0.00565
2026-06-01,4.A.3.a.1.I01,0.00101
2026-06-01,4.A.3.a.1.I03,0.00078
2026-06-01,4.A.3.a.1.I08,0.00043
2026-06-01,4.A.3.a.1.I16,0.00249
2026-06-01,4.A.3.a.2.I03,0.01107
2026-06-01,4.A.3.a.2.I21,0.00139
2026-06-01,4.A.3.a.2.I46,0.00088
2026-06-01,4.A.3.b.1.I01,0.00555
2026-06-01,4.A.3.b.1.I02,0.00073
2026-06-01,4.A.3.b.1.I03,0.00406
2026-06-01,4.A.3.b.1.I04,0.01430
2026-06-01,4.A.3.b.1.I05,0.00169
2026-06-01,4.A.3.b.1.I06,0.00228
2026-06-01,4.A.3.b.6.I01,0.00367
2026-06-01,4.A.3.b.6.I03,0.00157
2026-06-01,4.A.3.b.6.I05,0.00151
2026-06-01,4.A.3.b.6.I06,0.00494
2026-06-01,4.A.3.b.6.I07,0.00170
2026-06-01,4.A.3.b.6.I08,0.00197
2026-06-01,4.A.3.b.6.I09,0.00103
2026-06-01,4.A.3.b.6.I10,0.00045
2026-06-01,4.A.3.b.6.I12,0.03516
2026-06-01,4.A.3.b.6.I13,0.00620
2026-06-01,4.A.3.b.6.I14,0.00186
2026-06-01,4.A.3.b.6.I15,0.00311
2026-06-01,4.A.3.b.6.I16,0.05133
2026-06-01,4.A.4.a.1.I01,0.02304
2026-06-01,4.A.4.a.1.I02,0.01595
2026-06-01,4.A.4.a.1.I03,0.02633
2026-06-01,4.A.4.a.1.I04,0.00600
2026-06-01,4.A.4.a.1.I05,0.00919
2026-06-01,4.A.4.a.2.I01,0.00002
2026-06-01,4.A.4.a.2.I02,0.00063
2026-06-01,4.A.4.a.2.I03,0.01419
2026-06-01,4.A.4.a.2.I04,0.00589
2026-06-01,4.A.4.a.2.I06,0.00050
2026-06-01,4.A.4.a.2.I08,0.00123
2026-06-01,4.A.4.a.2.I09,0.00459
2026-06-01,4.A.4.a.2.I11,0.00474
2026-06-01,4.A.4.a.2.I12,0.00166
2026-06-01,4.A.4.a.2.I13,0.00114
2026-06-01,4.A.4.a.3.I02,0.01029
2026-06-01,4.A.4.a.3.I03,0.00631
2026-06-01,4.A.4.a.4.I01,0.00195
2026-06-01,4.A.4.a.5.I01,0.00310
2026-06-01,4.A.4.a.5.I03,0.00153
2026-06-01,4.A.4.a.5.I04,0.00412
2026-06-01,4.A.4.a.5.I08,0.00314
2026-06-01,4.A.4.a.5.I10,0.00055
2026-06-01,4.A.4.a.6.I01,0.00054
2026-06-01,4.A.4.a.6.I02,0.00197
2026-06-01,4.A.4.a.6.I03,0.00188
2026-06-01,4.A.4.a.7.I01,0.00061
2026-06-01,4.A.4.a.7.I02,0.00145
2026-06-01,4.A.4.a.7.I03,0.00076
2026-06-01,4.A.4.a.8.I01,0.00042
2026-06-01,4.A.4.a.8.I02,0.00090
2026-06-01,4.A.4.a.8.I03,0.00071
2026-06-01,4.A.4.b.3.I01,0.00075
2026-06-01,4.A.4.b.3.I02,0.00661
2026-06-01,4.A.4.b.3.I04,0.00076
2026-06-01,4.A.4.b.3.I05,0.00075
2026-06-01,4.A.4.b.5.I01,0.00187
2026-06-01,4.A.4.b.5.I02,0.00485
2026-06-01,4.A.4.b.6.I01,0.02524
2026-06-01,4.A.4.b.6.I02,0.03211
2026-06-01,4.A.4.b.6.I04,0.00603
2026-06-01,4.A.4.b.6.I05,0.00350
2026-06-01,4.A.4.b.6.I06,0.02972
2026-06-01,4.A.4.b.6.I07,0.00836
2026-06-01,4.A.4.b.6.I08,0.00467
2026-06-01,4.A.4.b.6.I10,0.03436
2026-06-01,4.A.4.b.6.I11,0.00653
2026-06-01,4.A.4.c.1.I01,0.00498
2026-06-01,4.A.4.c.1.I03,0.00188
2026-06-01,4.A.4.c.1.I04,0.00044
2026-06-01,4.A.4.c.2.I01,0.00158
2026-06-01,4.A.4.c.3.I05,0.00519
2026-06-01,Other IWA,0.03022
