support,domain,iso3,country_name,income_level,margin,total_gap_pp,reference_profile_pp,country_specific_pp,identity_error_pp
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BOL,Bolivia,Lower middle income,Augmentation-only,-1.0020461231175328,-1.0685921233057063,0.0665460001881734,6.938893903907228e-17
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BOL,Bolivia,Lower middle income,Overall exposure,0.06234453178646011,1.2279868560167668,-1.1656423242303062,-4.440892098500626e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BOL,Bolivia,Lower middle income,Substitution-only,1.6814127324528798,2.19375546680725,-0.512342734354369,-1.3322676295501878e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BRA,Brazil,Upper middle income,Augmentation-only,-1.0424421918353781,-0.566077989757159,-0.4763642020782203,1.1102230246251565e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BRA,Brazil,Upper middle income,Overall exposure,-2.0779789249341487,-1.1681471863713115,-0.9098317385628316,-5.551115123125783e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),BRA,Brazil,Upper middle income,Substitution-only,-1.8521186092025748,-1.062464488339277,-0.7896541208632937,-3.9968028886505635e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),CHE,Switzerland,High income,Augmentation-only,-0.46643326585353695,-0.6609410570139278,0.1945077911603902,6.661338147750939e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),CHE,Switzerland,High income,Overall exposure,-6.803879885357489,-4.771823766316783,-2.0320561190407114,5.3290705182007514e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),CHE,Switzerland,High income,Substitution-only,-3.443640791424007,-2.355580458293678,-1.0880603331303262,-2.886579864025407e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),CHL,Chile,High income,Augmentation-only,-2.8446090090600107,-1.1001124255020907,-1.7444965835579183,-1.7763568394002505e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),CHL,Chile,High income,Overall exposure,-2.9880586919877357,0.22551893424134342,-3.2135776262290743,-4.884981308350689e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),CHL,Chile,High income,Substitution-only,0.3270605538340343,0.3561581503479645,-0.029097596513929992,-1.8735013540549517e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),COL,Colombia,Upper middle income,Augmentation-only,-0.8316854379178428,-0.828502060034847,-0.0031833778829960667,3.473783760643556e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),COL,Colombia,Upper middle income,Overall exposure,-1.0008123558842745,1.0004112176097488,-2.001223573494024,4.440892098500626e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),COL,Colombia,Upper middle income,Substitution-only,1.2137282159456217,1.3993976820888128,-0.1856694661431916,5.828670879282072e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),CRI,Costa Rica,High income,Augmentation-only,-0.7412781414588849,-0.5890378808575916,-0.15224026060129203,-1.3322676295501878e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),CRI,Costa Rica,High income,Overall exposure,-2.15149489259295,-1.5793034336507634,-0.5721914589421838,-2.55351295663786e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),CRI,Costa Rica,High income,Substitution-only,-0.39304108000802096,-0.9230090062665012,0.5299679262584832,-2.9976021664879227e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),CZE,Czechia,High income,Augmentation-only,-0.9295013128426863,-0.7256240168490746,-0.20387729599361173,2.7755575615628914e-17
Figure 5 support; employment-weighted reference,Industry (ISIC-2),CZE,Czechia,High income,Overall exposure,-2.6715999852350807,-1.8338728313390853,-0.8377271538959952,-2.220446049250313e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),CZE,Czechia,High income,Substitution-only,-2.4540624837365987,-1.0548599460843366,-1.3992025376522645,2.4424906541753444e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),DEU,Germany,High income,Augmentation-only,-0.6533025558840676,-0.516790196793469,-0.13651235909059806,-4.996003610813204e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),DEU,Germany,High income,Overall exposure,-8.157469168907571,-4.757869597295911,-3.399599571611652,-8.43769498715119e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),DEU,Germany,High income,Substitution-only,-5.054397914044794,-3.5398273365107893,-1.514570577534007,1.9984014443252818e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),DNK,Denmark,High income,Augmentation-only,-0.1623302824315445,-0.6293342129270229,0.4670039304954785,-1.1102230246251565e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),DNK,Denmark,High income,Overall exposure,-9.574196176904026,-7.102732063540455,-2.47146411336358,8.881784197001252e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),DNK,Denmark,High income,Substitution-only,-5.046915652622267,-4.207369807860218,-0.839545844762049,0
Figure 5 support; employment-weighted reference,Industry (ISIC-2),DOM,Dominican Republic,Upper middle income,Augmentation-only,-1.8869106753596074,-0.5998612312709007,-1.2870494440887075,6.661338147750939e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),DOM,Dominican Republic,Upper middle income,Overall exposure,0.9764668496678973,2.019703778959765,-1.0432369292918708,3.1086244689504383e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),DOM,Dominican Republic,Upper middle income,Substitution-only,4.17035606717508,2.4996182650424736,1.6707378021326096,-3.552713678800501e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ECU,Ecuador,Upper middle income,Augmentation-only,-1.8496379130297678,-0.6468733671226917,-1.2027645459070755,-6.661338147750939e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ECU,Ecuador,Upper middle income,Overall exposure,-0.3767149135643419,0.6464478673988792,-1.023162780963225,3.9968028886505635e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ECU,Ecuador,Upper middle income,Substitution-only,1.9748914865943865,1.1124342282425934,0.8624572583517928,3.3306690738754696e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),EGY,"Egypt, Arab Rep.",Lower middle income,Augmentation-only,-1.2010133880819185,-0.2292879404786447,-0.9717254476032741,3.3306690738754696e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),EGY,"Egypt, Arab Rep.",Lower middle income,Overall exposure,0.6864879864304514,-0.33257522689229796,1.0190632133227484,8.881784197001252e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),EGY,"Egypt, Arab Rep.",Lower middle income,Substitution-only,-1.293385237248366,-2.70020536202589,1.4068201247775247,-6.661338147750939e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ESP,Spain,High income,Augmentation-only,-0.26581580253756987,-0.4960234188984257,0.23020761636085488,9.71445146547012e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ESP,Spain,High income,Overall exposure,-3.7477074688042973,-2.5134221850453278,-1.2342852837589706,1.1102230246251565e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ESP,Spain,High income,Substitution-only,-2.4860225952873867,-1.7912336269452391,-0.6947889683421493,1.7763568394002505e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),FIN,Finland,High income,Augmentation-only,-1.6546404744519037,-0.8080444141527371,-0.8465960602991652,-1.3322676295501878e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),FIN,Finland,High income,Overall exposure,-11.122771437544024,-7.278061364798066,-3.8447100727459613,2.6645352591003757e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),FIN,Finland,High income,Substitution-only,-5.3714478021076015,-4.072507639662618,-1.2989401624449817,-1.9984014443252818e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),FRA,France,High income,Augmentation-only,-0.499571834213521,-0.4858272776545436,-0.013744556558978027,5.880712583561376e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),FRA,France,High income,Overall exposure,-5.113377087470007,-3.5872729100150424,-1.526104177454969,4.440892098500626e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),FRA,France,High income,Substitution-only,-3.9546121439456883,-2.6751797811700087,-1.279432362775679,-6.661338147750939e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),GBR,United Kingdom,High income,Augmentation-only,-0.24487278151111322,-0.6592645112827729,0.4143917297716599,-2.7755575615628914e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),GBR,United Kingdom,High income,Overall exposure,-6.147893572639109,-5.273580579573755,-0.8743129930653595,5.3290705182007514e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),GBR,United Kingdom,High income,Substitution-only,-3.921244341253181,-2.9289661116084695,-0.992278229644711,-4.440892098500626e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),GRC,Greece,High income,Augmentation-only,-1.0190853337673944,-0.49813032278785024,-0.5209550109795434,-7.771561172376096e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),GRC,Greece,High income,Overall exposure,-1.7393994137497841,-1.0326232279988194,-0.7067761857509609,-3.774758283725532e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),GRC,Greece,High income,Substitution-only,-0.35889743331210855,-0.9983438535824478,0.6394464202703399,-6.661338147750939e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),GTM,Guatemala,Upper middle income,Augmentation-only,-0.9182772849826261,-0.9315467400843481,0.013269455101721525,5.360295540768334e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),GTM,Guatemala,Upper middle income,Overall exposure,4.672513601796133,5.215235273033093,-0.5427216712369586,-9.992007221626409e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),GTM,Guatemala,Upper middle income,Substitution-only,2.6719649380267714,4.979477062069185,-2.3075121240424155,2.220446049250313e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),HND,Honduras,Lower middle income,Augmentation-only,-0.05396106022772176,-1.1981250088739925,1.1441639486462707,0
Figure 5 support; employment-weighted reference,Industry (ISIC-2),HND,Honduras,Lower middle income,Overall exposure,6.8207030246113245,6.858803412495908,-0.03810038788458471,1.5681900222830336e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),HND,Honduras,Lower middle income,Substitution-only,5.584621597683878,6.136627356162931,-0.5520057584790553,2.1094237467877974e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),HRV,Croatia,High income,Augmentation-only,-1.6584317000964601,-0.7899638383787946,-0.8684678617176672,1.6653345369377348e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),HRV,Croatia,High income,Overall exposure,0.1103432079424651,0.43425800538157056,-0.3239147974391073,1.8318679906315083e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),HRV,Croatia,High income,Substitution-only,0.6315532172833562,0.11045008827755942,0.5211031290057981,-1.3322676295501878e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),HUN,Hungary,High income,Augmentation-only,-0.7541608666103216,-0.5572454560219082,-0.1969154105884131,-2.220446049250313e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),HUN,Hungary,High income,Overall exposure,-1.9545968962498474,0.02312846218134928,-1.9777253584311967,0
Figure 5 support; employment-weighted reference,Industry (ISIC-2),HUN,Hungary,High income,Substitution-only,-1.9622269084896606,-0.6194435066979415,-1.3427834017917184,-8.881784197001252e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),IDN,Indonesia,Upper middle income,Augmentation-only,-1.0298033323640605,-0.8561719594009155,-0.17363137296314374,-1.27675647831893e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),IDN,Indonesia,Upper middle income,Overall exposure,2.018035962214107,1.8017862080351579,0.2162497541789495,-5.273559366969494e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),IDN,Indonesia,Upper middle income,Substitution-only,2.2830045980132696,2.2479436821490077,0.035060915864261556,2.983724378680108e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),IND,India,Lower middle income,Augmentation-only,0.5463429240031648,-0.0049660376390070204,0.5513089616421719,-1.1102230246251565e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),IND,India,Lower middle income,Overall exposure,-0.8586437559914042,-1.93651493189147,1.0778711759000639,1.9984014443252818e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),IND,India,Lower middle income,Substitution-only,0.8830930258205071,-0.36422678574110434,1.2473198115616122,-8.881784197001252e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),IRL,Ireland,High income,Augmentation-only,-0.8989304190684573,-0.7093774573638552,-0.1895529617046021,-2.7755575615628914e-17
Figure 5 support; employment-weighted reference,Industry (ISIC-2),IRL,Ireland,High income,Overall exposure,-5.699144482732384,-3.7179229361577497,-1.9812215465746352,6.661338147750939e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),IRL,Ireland,High income,Substitution-only,-3.4319851546402598,-2.1140017075986806,-1.3179834470415808,1.5543122344752192e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),IRN,"Iran, Islamic Rep.",Upper middle income,Augmentation-only,0.1385140222683321,-0.4069562775977103,0.5454702998660426,-2.220446049250313e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),IRN,"Iran, Islamic Rep.",Upper middle income,Overall exposure,0.385474233690266,0.23168911724582825,0.15378511644444187,-4.107825191113079e-15
Figure 5 support; employment-weighted reference,Industry (ISIC-2),IRN,"Iran, Islamic Rep.",Upper middle income,Substitution-only,0.4816691541051927,-0.1360888307372684,0.6177579848424606,4.440892098500626e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ISR,Israel,High income,Augmentation-only,0.029745795913833025,-0.6288545576289511,0.6586003535427838,3.3306690738754696e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ISR,Israel,High income,Overall exposure,-5.220881965259533,-5.500481174192132,0.279599208932598,4.996003610813204e-16
Figure 5 support; employment-weighted reference,Industry (ISIC-2),ISR,Israel,High income,Substitution-only,-4.106813315257218,-3.6400144531387704,-0.46679886211844984,1.8318679906315083e-15
